feature_set,model,strategy,threshold,recall,precision,f1,roc_auc,pr_auc
top30_full_plus_fe,Logistic,weighted,0.25,0.9033681765389083,0.27144701414478006,0.41702734564021793,0.8581531327854173,0.5253315905365581
top30_full_plus_fe,Logistic,weighted,0.3,0.8745644599303135,0.2898324937806863,0.4348544227595559,0.8581531327854173,0.5253315905365581
top30_full_plus_fe,Logistic,weighted,0.35,0.8648083623693379,0.3144048121347258,0.4605562004431755,0.8581531327854173,0.5253315905365581
top30_full_plus_fe,Logistic,weighted,0.4,0.8308943089430894,0.3279858836590265,0.46976847289538004,0.8581531327854173,0.5253315905365581
top30_full_plus_fe,Logistic,weighted,0.45,0.7779326364692218,0.3343531931488808,0.4674057031833122,0.8581531327854173,0.5253315905365581
top30_full_plus_fe,Logistic,weighted,0.5,0.7586527293844367,0.35202826278053434,0.4806527885319971,0.8581531327854173,0.5253315905365581
top30_full_plus_fe,RandomForest,smote,0.2,0.9276422764227641,0.23063064005086767,0.3692490832418954,0.8331768492166928,0.4469881922813858
top30_full_plus_fe,RandomForest,smote,0.25,0.8938443670150988,0.24950048821788498,0.3896928953329026,0.8331768492166928,0.4469881922813858
top30_full_plus_fe,RandomForest,smote,0.3,0.8310104529616724,0.2712590629822541,0.40861437214170654,0.8331768492166928,0.4469881922813858
top30_full_plus_fe,RandomForest,smote,0.35,0.7924506387921022,0.30266092983542886,0.43757462870045655,0.8331768492166928,0.4469881922813858
top30_full_plus_fe,RandomForest,smote,0.4,0.7488966318234611,0.3343269019956789,0.4613495594490507,0.8331768492166928,0.4469881922813858
top30_full_plus_fe,RandomForest,smote,0.45,0.661904761904762,0.34988655462184876,0.45703080152171066,0.8331768492166928,0.4469881922813858
top30_full_plus_fe,RandomForest,smote,0.5,0.570267131242741,0.38461653127287804,0.45824302397350697,0.8331768492166928,0.4469881922813858
top30_full_plus_fe,RandomForest,weighted,0.2,0.9711962833914054,0.21068820110283887,0.3461517606494355,0.8471668838825792,0.4992366984746729
top30_full_plus_fe,RandomForest,weighted,0.25,0.9372822299651566,0.22761749705700826,0.36614981827871196,0.8471668838825792,0.4992366984746729
top30_full_plus_fe,RandomForest,weighted,0.3,0.8987224157955864,0.2491097148123532,0.3897953290967162,0.8471668838825792,0.4992366984746729
top30_full_plus_fe,RandomForest,weighted,0.35,0.8743321718931474,0.27569388607670475,0.4189242835942909,0.8471668838825792,0.4992366984746729
top30_full_plus_fe,RandomForest,weighted,0.4,0.8063879210220672,0.2978788879260862,0.4347938026699111,0.8471668838825792,0.4992366984746729
top30_full_plus_fe,RandomForest,weighted,0.45,0.7584204413472706,0.3400977800903146,0.46896784199803393,0.8471668838825792,0.4992366984746729
top30_full_plus_fe,RandomForest,weighted,0.5,0.6911730545876887,0.3905346907993967,0.49799799181277515,0.8471668838825792,0.4992366984746729
