hogar_id,conglome,vivienda,hogar,ubigeo,departamento_codigo,provincia_codigo,distrito_codigo,dominio_geografico,estrato_geografico,area_urbana_rural,area_rural_bin,factor_expansion_anual,target_pobreza_monetaria_bin,nivel_educativo_jefe_ord,usa_combustible_limpio,num_habitaciones,num_miembros_afiliados_essalud,material_techo,num_ninos_0_5,tam_hogar,edad_jefe,piso_precario,tenencia_vivienda,num_ninos_6_16,acceso_internet_hogar,num_miembros_sin_atencion_salud,tipo_vivienda,material_pared,acceso_desague_red,num_6_16_no_matriculados
040101_015569_100_11,015569,100,11,040101,04,0401,040101,sierra sur, de 500 000 a más habitantes,urbana,0,258.9976,0,8.0,1,3.0,0,concreto armado,0,2,58.0,0,"propia, comprandola a plazos",0,1,0,departamento en edificio,ladrillo o bloque de cemento,1,0
040101_015569_115_11,015569,115,11,040101,04,0401,040101,sierra sur, de 500 000 a más habitantes,urbana,0,258.9976,0,10.0,1,1.0,1,concreto armado,0,1,41.0,0,alquilada,0,1,0,departamento en edificio,ladrillo o bloque de cemento,1,0
040101_015569_130_11,015569,130,11,040101,04,0401,040101,sierra sur, de 500 000 a más habitantes,urbana,0,258.9976,0,10.0,1,5.0,3,concreto armado,0,3,82.0,0,"propia, totalmente pagada",0,1,0,casa independiente,ladrillo o bloque de cemento,1,0
040101_015569_163_11,015569,163,11,040101,04,0401,040101,sierra sur, de 500 000 a más habitantes,urbana,0,258.9976,0,6.0,1,4.0,5,concreto armado,0,5,78.0,0,"propia, totalmente pagada",0,1,3,casa independiente,ladrillo o bloque de cemento,1,0
040101_015580_001_11,015580,001,11,040101,04,0401,040101,sierra sur, de 500 000 a más habitantes,urbana,0,165.5885,0,6.0,1,5.0,3,concreto armado,0,4,44.0,0,"propia, totalmente pagada",0,1,0,casa independiente,ladrillo o bloque de cemento,1,0
040101_015580_013_11,015580,013,11,040101,04,0401,040101,sierra sur, de 500 000 a más habitantes,urbana,0,165.5885,0,9.0,1,1.0,0,concreto armado,0,1,37.0,0,cedida por otro hogar o institucion,0,1,0,casa independiente,ladrillo o bloque de cemento,1,0
040101_015580_038_11,015580,038,11,040101,04,0401,040101,sierra sur, de 500 000 a más habitantes,urbana,0,165.5885,0,8.0,1,4.0,0,concreto armado,0,3,51.0,0,cedida por otro hogar o institucion,0,1,3,casa independiente,ladrillo o bloque de cemento,1,0
040101_015580_063_11,015580,063,11,040101,04,0401,040101,sierra sur, de 500 000 a más habitantes,urbana,0,165.5885,0,6.0,1,10.0,0,concreto armado,0,2,50.0,0,cedida por otro hogar o institucion,0,1,0,casa independiente,ladrillo o bloque de cemento,1,0
040101_015580_076_11,015580,076,11,040101,04,0401,040101,sierra sur, de 500 000 a más habitantes,urbana,0,165.5885,0,7.0,1,1.0,0,concreto armado,0,1,39.0,0,alquilada,0,1,0,casa independiente,ladrillo o bloque de cemento,1,0
040101_015580_099_11,015580,099,11,040101,04,0401,040101,sierra sur, de 500 000 a más habitantes,urbana,0,165.5885,0,6.0,1,5.0,3,concreto armado,0,5,61.0,0,"propia, totalmente pagada",0,1,2,casa independiente,ladrillo o bloque de cemento,1,0
040129_015593_021_11,015593,021,11,040129,04,0401,040129,sierra sur, de 500 000 a más habitantes,urbana,0,54.215473,0,10.0,1,4.0,1,concreto armado,0,3,68.0,0,"propia, totalmente pagada",0,1,0,casa independiente,ladrillo o bloque de cemento,1,0
040129_015593_033_11,015593,033,11,040129,04,0401,040129,sierra sur, de 500 000 a más habitantes,urbana,0,54.215473,0,5.0,1,3.0,0,concreto armado,0,4,51.0,0,cedida por otro hogar o institucion,1,1,3,departamento en edificio,ladrillo o bloque de cemento,1,0
040129_015593_056_11,015593,056,11,040129,04,0401,040129,sierra sur, de 500 000 a más habitantes,urbana,0,54.215473,0,10.0,1,3.0,1,concreto armado,0,2,77.0,0,cedida por otro hogar o institucion,0,1,0,departamento en edificio,ladrillo o bloque de cemento,1,0
040129_015593_065_11,015593,065,11,040129,04,0401,040129,sierra sur, de 500 000 a más habitantes,urbana,0,54.215473,0,10.0,1,4.0,2,concreto armado,0,2,54.0,0,alquilada,0,1,0,departamento en edificio,ladrillo o bloque de cemento,1,0
040129_015593_085_11,015593,085,11,040129,04,0401,040129,sierra sur, de 500 000 a más habitantes,urbana,0,54.215473,0,8.0,1,4.0,3,concreto armado,0,4,71.0,0,"propia, totalmente pagada",0,1,3,casa independiente,ladrillo o bloque de cemento,1,0
040129_015593_107_11,015593,107,11,040129,04,0401,040129,sierra sur, de 500 000 a más habitantes,urbana,0,54.215473,0,6.0,1,4.0,1,concreto armado,0,4,87.0,0,"propia, totalmente pagada",0,1,1,departamento en edificio,ladrillo o bloque de cemento,1,0
040107_015630_007_11,015630,007,11,040107,04,0401,040107,sierra sur, de 500 000 a más habitantes,urbana,0,785.57513,0,3.0,1,6.0,2,concreto armado,0,4,62.0,0,"propia, totalmente pagada",0,1,3,casa independiente,ladrillo o bloque de cemento,1,0
040107_015630_021_11,015630,021,11,040107,04,0401,040107,sierra sur, de 500 000 a más habitantes,urbana,0,785.57513,0,4.0,1,3.0,0,"planchas de calamina, fibra de cemento o similares",0,2,73.0,0,"propia, totalmente pagada",0,0,1,casa independiente,"madera (pona, tornillo, etc)",1,0
040107_015630_048_11,015630,048,11,040107,04,0401,040107,sierra sur, de 500 000 a más habitantes,urbana,0,785.57513,0,10.0,1,5.0,2,concreto armado,0,2,72.0,0,"propia, totalmente pagada",0,1,0,casa independiente,ladrillo o bloque de cemento,1,0
040107_015630_061_11,015630,061,11,040107,04,0401,040107,sierra sur, de 500 000 a más habitantes,urbana,0,785.57513,0,10.0,1,7.0,3,concreto armado,0,5,48.0,0,"propia, totalmente pagada",1,1,2,casa independiente,ladrillo o bloque de cemento,1,0
040107_015630_075_11,015630,075,11,040107,04,0401,040107,sierra sur, de 500 000 a más habitantes,urbana,0,785.57513,0,7.0,1,3.0,0,"planchas de calamina, fibra de cemento o similares",0,3,56.0,0,"propia, totalmente pagada",0,1,2,casa independiente,otro material,1,0
040107_015630_088_11,015630,088,11,040107,04,0401,040107,sierra sur, de 500 000 a más habitantes,urbana,0,785.57513,0,7.0,1,6.0,1,concreto armado,0,3,57.0,0,"propia, totalmente pagada",0,1,1,casa independiente,ladrillo o bloque de cemento,1,0
040109_015645_023_11,015645,023,11,040109,04,0401,040109,sierra sur, de 500 000 a más habitantes,urbana,0,280.10034,0,8.0,1,1.0,0,"planchas de calamina, fibra de cemento o similares",0,2,32.0,0,"propia, totalmente pagada",0,1,1,casa independiente,ladrillo o bloque de cemento,0,0
040109_015645_034_11,015645,034,11,040109,04,0401,040109,sierra sur, de 500 000 a más habitantes,urbana,0,280.10034,0,6.0,1,2.0,0,"planchas de calamina, fibra de cemento o similares",0,1,39.0,0,"propia, totalmente pagada",0,1,1,casa independiente,ladrillo o bloque de cemento,0,0
040109_015645_044_11,015645,044,11,040109,04,0401,040109,sierra sur, de 500 000 a más habitantes,urbana,0,280.10034,0,6.0,1,1.0,0,"planchas de calamina, fibra de cemento o similares",1,3,30.0,0,cedida por otro hogar o institucion,0,1,2,casa independiente,piedra o sillar con cal o cemento,0,0
040109_015645_055_11,015645,055,11,040109,04,0401,040109,sierra sur, de 500 000 a más habitantes,urbana,0,280.10034,0,6.0,1,4.0,0,concreto armado,1,2,32.0,0,"propia, totalmente pagada",0,1,1,casa independiente,ladrillo o bloque de cemento,0,0
040109_015645_065_11,015645,065,11,040109,04,0401,040109,sierra sur, de 500 000 a más habitantes,urbana,0,280.10034,0,3.0,1,1.0,0,"planchas de calamina, fibra de cemento o similares",0,1,49.0,0,"propia, totalmente pagada",0,1,1,casa independiente,ladrillo o bloque de cemento,0,0
040109_015645_075_11,015645,075,11,040109,04,0401,040109,sierra sur, de 500 000 a más habitantes,urbana,0,280.10034,0,10.0,0,1.0,1,"planchas de calamina, fibra de cemento o similares",0,1,74.0,0,"propia, totalmente pagada",0,0,1,vivienda improvisada,triplay/calamina/estera,0,0
040307_015661_006_11,015661,006,11,040307,04,0403,040307,costa sur,de 2 000 a 19 999 habitantes,urbana,0,187.89508,0,5.0,1,4.0,0,"planchas de calamina, fibra de cemento o similares",0,3,56.0,0,"propia, totalmente pagada",0,1,1,casa independiente,triplay/calamina/estera,1,0
040307_015661_016_11,015661,016,11,040307,04,0403,040307,costa sur,de 2 000 a 19 999 habitantes,urbana,0,187.89508,0,4.0,1,4.0,1,concreto armado,0,1,50.0,0,"propia, totalmente pagada",0,1,1,casa independiente,ladrillo o bloque de cemento,1,0
040307_015661_036_11,015661,036,11,040307,04,0403,040307,costa sur,de 2 000 a 19 999 habitantes,urbana,0,187.89508,0,6.0,1,1.0,0,"planchas de calamina, fibra de cemento o similares",0,1,50.0,0,"propia, totalmente pagada",0,1,1,casa independiente,triplay/calamina/estera,1,0
040307_015661_046_11,015661,046,11,040307,04,0403,040307,costa sur,de 2 000 a 19 999 habitantes,urbana,0,187.89508,0,5.0,1,2.0,0,"planchas de calamina, fibra de cemento o similares",0,3,46.0,0,cedida por otro hogar o institucion,1,1,0,casa independiente,triplay/calamina/estera,1,0
040307_015661_057_11,015661,057,11,040307,04,0403,040307,costa sur,de 2 000 a 19 999 habitantes,urbana,0,187.89508,0,7.0,1,1.0,0,concreto armado,1,2,40.0,0,alquilada,0,1,1,casa independiente,piedra o sillar con cal o cemento,1,0
040307_015661_067_11,015661,067,11,040307,04,0403,040307,costa sur,de 2 000 a 19 999 habitantes,urbana,0,187.89508,0,5.0,1,1.0,0,"planchas de calamina, fibra de cemento o similares",0,2,63.0,0,"propia, totalmente pagada",0,0,0,casa independiente,ladrillo o bloque de cemento,1,0
040520_015668_022_11,015668,022,11,040520,04,0405,040520,costa sur, de 20 000 a 49 999 habitantes,urbana,0,187.89508,1,5.0,0,3.0,0,"planchas de calamina, fibra de cemento o similares",0,2,64.0,1,"propia, totalmente pagada",0,1,1,casa independiente,ladrillo o bloque de cemento,0,0
040520_015668_053_11,015668,053,11,040520,04,0405,040520,costa sur, de 20 000 a 49 999 habitantes,urbana,0,187.89508,0,10.0,0,3.0,1,caña o estera con torta de barro o cemento,0,1,58.0,0,"propia, totalmente pagada",0,1,0,casa independiente,ladrillo o bloque de cemento,0,0
040520_015668_067_11,015668,067,11,040520,04,0405,040520,costa sur, de 20 000 a 49 999 habitantes,urbana,0,187.89508,0,8.0,1,2.0,0,concreto armado,0,1,62.0,0,"propia, totalmente pagada",0,1,0,casa independiente,ladrillo o bloque de cemento,0,0
040520_015668_077_11,015668,077,11,040520,04,0405,040520,costa sur, de 20 000 a 49 999 habitantes,urbana,0,187.89508,0,5.0,1,2.0,0,"planchas de calamina, fibra de cemento o similares",0,1,59.0,0,"propia, totalmente pagada",0,1,0,casa independiente,ladrillo o bloque de cemento,0,0
040520_015668_082_11,015668,082,11,040520,04,0405,040520,costa sur, de 20 000 a 49 999 habitantes,urbana,0,187.89508,0,6.0,1,1.0,0,"planchas de calamina, fibra de cemento o similares",0,4,37.0,0,cedida por otro hogar o institucion,2,1,0,casa independiente,ladrillo o bloque de cemento,0,0
040520_015668_091_11,015668,091,11,040520,04,0405,040520,costa sur, de 20 000 a 49 999 habitantes,urbana,0,187.89508,1,3.0,1,5.0,1,concreto armado,3,10,67.0,0,"propia, comprandola a plazos",2,1,4,casa independiente,ladrillo o bloque de cemento,0,0
040108_015677_011_11,015677,011,11,040108,04,0401,040108,costa sur, de 20 000 a 49 999 habitantes,urbana,0,187.89508,0,6.0,1,2.0,0,concreto armado,0,5,39.0,0,"propia, totalmente pagada",1,1,4,casa independiente,ladrillo o bloque de cemento,1,0
040108_015677_024_11,015677,024,11,040108,04,0401,040108,costa sur, de 20 000 a 49 999 habitantes,urbana,0,187.89508,1,3.0,0,2.0,0,"planchas de calamina, fibra de cemento o similares",0,1,67.0,1,"propia, totalmente pagada",0,0,0,casa independiente,triplay/calamina/estera,1,0
040108_015677_064_11,015677,064,11,040108,04,0401,040108,costa sur, de 20 000 a 49 999 habitantes,urbana,0,187.89508,0,6.0,0,3.0,0,concreto armado,0,4,43.0,0,"propia, totalmente pagada",1,1,2,casa independiente,ladrillo o bloque de cemento,1,0
040108_015677_076_11,015677,076,11,040108,04,0401,040108,costa sur, de 20 000 a 49 999 habitantes,urbana,0,187.89508,0,8.0,1,1.0,0,"planchas de calamina, fibra de cemento o similares",1,2,37.0,0,cedida por otro hogar o institucion,0,1,2,casa independiente,ladrillo o bloque de cemento,1,0
040108_015677_091_11,015677,091,11,040108,04,0401,040108,costa sur, de 20 000 a 49 999 habitantes,urbana,0,187.89508,1,4.0,0,2.0,0,"planchas de calamina, fibra de cemento o similares",0,5,56.0,0,cedida por otro hogar o institucion,2,1,1,casa independiente,triplay/calamina/estera,1,0
040108_015677_103_11,015677,103,11,040108,04,0401,040108,costa sur, de 20 000 a 49 999 habitantes,urbana,0,187.89508,0,6.0,1,4.0,5,concreto armado,1,5,36.0,0,"propia, totalmente pagada",2,1,2,casa independiente,ladrillo o bloque de cemento,1,0
040520_015689_021_11,015689,021,11,040520,04,0405,040520,costa sur, de 20 000 a 49 999 habitantes,urbana,0,187.89508,1,8.0,1,1.0,1,"planchas de calamina, fibra de cemento o similares",1,3,37.0,0,alquilada,0,1,1,"vivienda en casa de vecindad (callejon, solar o corralon)","madera (pona, tornillo, etc)",1,0
040520_015689_028_11,015689,028,11,040520,04,0405,040520,costa sur, de 20 000 a 49 999 habitantes,urbana,0,187.89508,0,10.0,1,3.0,1,concreto armado,1,5,26.0,0,"propia, totalmente pagada",0,1,3,casa independiente,ladrillo o bloque de cemento,1,0
040520_015689_035_11,015689,035,11,040520,04,0405,040520,costa sur, de 20 000 a 49 999 habitantes,urbana,0,187.89508,0,8.0,1,3.0,1,concreto armado,0,1,49.0,0,"propia, totalmente pagada",0,1,0,casa independiente,ladrillo o bloque de cemento,1,0
040520_015689_048_11,015689,048,11,040520,04,0405,040520,costa sur, de 20 000 a 49 999 habitantes,urbana,0,187.89508,1,6.0,1,2.0,0,concreto armado,0,4,30.0,0,alquilada,1,1,2,casa independiente,ladrillo o bloque de cemento,1,0
040520_015689_057_11,015689,057,11,040520,04,0405,040520,costa sur, de 20 000 a 49 999 habitantes,urbana,0,187.89508,1,7.0,1,1.0,0,"planchas de calamina, fibra de cemento o similares",1,3,30.0,0,cedida por otro hogar o institucion,0,1,2,casa independiente,"madera (pona, tornillo, etc)",1,0
040520_015689_091_11,015689,091,11,040520,04,0405,040520,costa sur, de 20 000 a 49 999 habitantes,urbana,0,187.89508,1,4.0,1,1.0,0,"planchas de calamina, fibra de cemento o similares",0,1,63.0,0,cedida por otro hogar o institucion,0,1,0,"vivienda en casa de vecindad (callejon, solar o corralon)",ladrillo o bloque de cemento,1,0
040124_015736_003_11,015736,003,11,040124,04,0401,040124,sierra sur,de 2 000 a 19 999 habitantes,urbana,0,280.10034,0,6.0,1,4.0,0,concreto armado,0,4,69.0,0,"propia, totalmente pagada",0,1,2,casa independiente,ladrillo o bloque de cemento,1,0
040124_015736_014_11,015736,014,11,040124,04,0401,040124,sierra sur,de 2 000 a 19 999 habitantes,urbana,0,280.10034,0,1.0,1,2.0,1,concreto armado,0,1,77.0,0,"propia, totalmente pagada",0,0,0,"vivienda en casa de vecindad (callejon, solar o corralon)",ladrillo o bloque de cemento,1,0
040124_015736_022_11,015736,022,11,040124,04,0401,040124,sierra sur,de 2 000 a 19 999 habitantes,urbana,0,280.10034,0,8.0,0,1.0,2,concreto armado,0,2,52.0,0,"propia, totalmente pagada",0,1,0,casa independiente,ladrillo o bloque de cemento,1,0
040124_015736_036_11,015736,036,11,040124,04,0401,040124,sierra sur,de 2 000 a 19 999 habitantes,urbana,0,280.10034,0,6.0,1,3.0,0,"planchas de calamina, fibra de cemento o similares",0,5,43.0,0,"propia, totalmente pagada",2,1,3,casa independiente,piedra o sillar con cal o cemento,0,0
040124_015736_045_11,015736,045,11,040124,04,0401,040124,sierra sur,de 2 000 a 19 999 habitantes,urbana,0,280.10034,0,3.0,0,1.0,0,"planchas de calamina, fibra de cemento o similares",0,3,57.0,0,"propia, totalmente pagada",0,1,1,casa independiente,piedra o sillar con cal o cemento,0,0
040124_015736_058_11,015736,058,11,040124,04,0401,040124,sierra sur,de 2 000 a 19 999 habitantes,urbana,0,280.10034,0,6.0,1,4.0,1,concreto armado,0,3,50.0,0,"propia, totalmente pagada",0,1,1,casa independiente,ladrillo o bloque de cemento,0,0
040312_015745_009_11,015745,009,11,040312,04,0403,040312,costa sur, de 500 a 1 999 habitantes,urbana,0,64.82837,0,6.0,1,5.0,0,"planchas de calamina, fibra de cemento o similares",0,4,53.0,0,"propia, totalmente pagada",1,1,0,casa independiente,adobe,1,0
040312_015745_029_11,015745,029,11,040312,04,0403,040312,costa sur, de 500 a 1 999 habitantes,urbana,0,64.82837,0,6.0,1,4.0,1,concreto armado,0,3,52.0,0,"propia, totalmente pagada",0,1,1,casa independiente,ladrillo o bloque de cemento,1,0
040312_015745_039_11,015745,039,11,040312,04,0403,040312,costa sur, de 500 a 1 999 habitantes,urbana,0,64.82837,1,6.0,1,2.0,1,concreto armado,0,2,83.0,0,"propia, totalmente pagada",0,1,0,"vivienda en casa de vecindad (callejon, solar o corralon)",adobe,1,0
040312_015745_048_11,015745,048,11,040312,04,0403,040312,costa sur, de 500 a 1 999 habitantes,urbana,0,64.82837,0,8.0,1,8.0,3,concreto armado,0,5,50.0,0,"propia, totalmente pagada",0,1,1,casa independiente,ladrillo o bloque de cemento,1,0
040312_015745_058_11,015745,058,11,040312,04,0403,040312,costa sur, de 500 a 1 999 habitantes,urbana,0,64.82837,0,7.0,1,3.0,0,concreto armado,1,4,42.0,0,cedida por otro hogar o institucion,0,1,2,casa independiente,ladrillo o bloque de cemento,1,0
040312_015745_069_11,015745,069,11,040312,04,0403,040312,costa sur, de 500 a 1 999 habitantes,urbana,0,64.82837,0,4.0,1,9.0,0,"planchas de calamina, fibra de cemento o similares",0,5,50.0,0,"propia, totalmente pagada",2,1,4,casa independiente,ladrillo o bloque de cemento,1,0
040312_015745_087_11,015745,087,11,040312,04,0403,040312,costa sur, de 500 a 1 999 habitantes,urbana,0,64.82837,0,5.0,0,1.0,0,"planchas de calamina, fibra de cemento o similares",0,2,61.0,0,cedida por el centro de trabajo,0,1,1,casa independiente,adobe,1,0
040312_015745_107_11,015745,107,11,040312,04,0403,040312,costa sur, de 500 a 1 999 habitantes,urbana,0,64.82837,0,3.0,1,3.0,0,concreto armado,0,4,71.0,0,"propia, totalmente pagada",1,1,3,"vivienda en casa de vecindad (callejon, solar o corralon)",ladrillo o bloque de cemento,1,0
040504_015766_015_11,015766,015,11,040504,04,0405,040504,sierra sur,area de empadronamiento rural (aer) simple,rural,1,172.2686,0,6.0,0,1.0,1,"planchas de calamina, fibra de cemento o similares",0,1,68.0,1,"propia, totalmente pagada",0,1,0,casa independiente,piedra con barro,0,0
040504_015766_016_11,015766,016,11,040504,04,0405,040504,sierra sur,area de empadronamiento rural (aer) simple,rural,1,172.2686,1,4.0,0,1.0,0,"paja, hojas de palmera",0,3,76.0,0,"propia, totalmente pagada",0,0,2,casa independiente,adobe,0,0
040504_015766_046_11,015766,046,11,040504,04,0405,040504,sierra sur,area de empadronamiento rural (aer) simple,rural,1,172.2686,0,5.0,0,1.0,0,"planchas de calamina, fibra de cemento o similares",0,1,53.0,1,cedida por otro hogar o institucion,0,1,1,casa independiente,piedra con barro,0,0
040504_015766_047_11,015766,047,11,040504,04,0405,040504,sierra sur,area de empadronamiento rural (aer) simple,rural,1,172.2686,0,4.0,0,1.0,0,"planchas de calamina, fibra de cemento o similares",0,2,49.0,0,cedida por otro hogar o institucion,0,1,1,casa independiente,adobe,0,0
040504_015766_048_11,015766,048,11,040504,04,0405,040504,sierra sur,area de empadronamiento rural (aer) simple,rural,1,172.2686,0,3.0,0,1.0,0,"planchas de calamina, fibra de cemento o similares",0,2,67.0,1,"propia, totalmente pagada",0,0,1,casa independiente,piedra con barro,0,0
040504_015766_049_11,015766,049,11,040504,04,0405,040504,sierra sur,area de empadronamiento rural (aer) simple,rural,1,172.2686,0,3.0,0,1.0,0,"planchas de calamina, fibra de cemento o similares",0,2,64.0,1,cedida por otro hogar o institucion,0,0,2,casa independiente,piedra con barro,0,0
040504_015766_050_11,015766,050,11,040504,04,0405,040504,sierra sur,area de empadronamiento rural (aer) simple,rural,1,172.2686,1,3.0,0,1.0,0,"planchas de calamina, fibra de cemento o similares",0,2,82.0,1,alquilada,0,0,2,casa independiente,piedra con barro,0,0
040504_015766_051_11,015766,051,11,040504,04,0405,040504,sierra sur,area de empadronamiento rural (aer) simple,rural,1,172.2686,0,3.0,0,1.0,0,"planchas de calamina, fibra de cemento o similares",0,1,65.0,1,cedida por el centro de trabajo,0,0,1,casa independiente,piedra con barro,0,0
040513_015771_028_11,015771,028,11,040513,04,0405,040513,sierra sur, de 500 a 1 999 habitantes,urbana,0,172.2686,0,6.0,0,2.0,2,"planchas de calamina, fibra de cemento o similares",0,2,70.0,0,"propia, totalmente pagada",0,1,1,casa independiente,ladrillo o bloque de cemento,1,0
040513_015771_038_11,015771,038,11,040513,04,0405,040513,sierra sur, de 500 a 1 999 habitantes,urbana,0,172.2686,0,1.0,1,1.0,0,"planchas de calamina, fibra de cemento o similares",0,1,72.0,0,"propia, totalmente pagada",0,0,0,casa independiente,piedra con barro,1,0
040513_015771_049_11,015771,049,11,040513,04,0405,040513,sierra sur, de 500 a 1 999 habitantes,urbana,0,172.2686,0,1.0,1,1.0,0,"planchas de calamina, fibra de cemento o similares",0,1,66.0,1,"propia, totalmente pagada",0,0,0,casa independiente,adobe,0,0
040513_015771_078_11,015771,078,11,040513,04,0405,040513,sierra sur, de 500 a 1 999 habitantes,urbana,0,172.2686,0,3.0,1,3.0,2,"planchas de calamina, fibra de cemento o similares",0,2,69.0,1,"propia, totalmente pagada",0,0,1,casa independiente,piedra con barro,1,0
040513_015771_088_11,015771,088,11,040513,04,0405,040513,sierra sur, de 500 a 1 999 habitantes,urbana,0,172.2686,1,6.0,1,4.0,0,"planchas de calamina, fibra de cemento o similares",0,3,61.0,1,cedida por otro hogar o institucion,0,1,2,casa independiente,adobe,1,0
040306_015776_031_11,015776,031,11,040306,04,0403,040306,sierra sur,area de empadronamiento rural (aer) simple,rural,1,172.2686,1,3.0,0,3.0,0,"planchas de calamina, fibra de cemento o similares",0,2,80.0,1,"propia, totalmente pagada",0,0,0,casa independiente,adobe,1,0
040306_015776_032_11,015776,032,11,040306,04,0403,040306,sierra sur,area de empadronamiento rural (aer) simple,rural,1,172.2686,1,4.0,0,3.0,0,"planchas de calamina, fibra de cemento o similares",1,4,60.0,1,"propia, totalmente pagada",0,1,1,casa independiente,adobe,1,0
040306_015776_067_11,015776,067,11,040306,04,0403,040306,sierra sur,area de empadronamiento rural (aer) simple,rural,1,172.2686,0,6.0,1,2.0,0,"planchas de calamina, fibra de cemento o similares",0,1,41.0,1,"propia, totalmente pagada",0,1,0,casa independiente,adobe,1,0
040306_015776_068_11,015776,068,11,040306,04,0403,040306,sierra sur,area de empadronamiento rural (aer) simple,rural,1,172.2686,1,3.0,1,4.0,0,"planchas de calamina, fibra de cemento o similares",0,3,86.0,0,"propia, totalmente pagada",0,1,0,casa independiente,adobe,1,0
040306_015776_071_11,015776,071,11,040306,04,0403,040306,sierra sur,area de empadronamiento rural (aer) simple,rural,1,172.2686,1,1.0,0,2.0,0,"planchas de calamina, fibra de cemento o similares",0,1,75.0,1,"propia, totalmente pagada",0,0,0,casa independiente,adobe,1,0
040306_015776_072_11,015776,072,11,040306,04,0403,040306,sierra sur,area de empadronamiento rural (aer) simple,rural,1,172.2686,1,6.0,0,2.0,0,"planchas de calamina, fibra de cemento o similares",1,5,41.0,1,cedida por otro hogar o institucion,2,1,1,casa independiente,adobe,1,0
040409_005657_131_11,005657,131,11,040409,04,0404,040409,sierra sur,area de empadronamiento rural (aer) compuesto,rural,1,136.8005,0,5.0,0,3.0,0,"planchas de calamina, fibra de cemento o similares",0,4,50.0,1,"propia, totalmente pagada",0,1,2,casa independiente,adobe,1,0
040409_005657_343_11,005657,343,11,040409,04,0404,040409,sierra sur,area de empadronamiento rural (aer) compuesto,rural,1,136.8005,1,3.0,0,1.0,2,"planchas de calamina, fibra de cemento o similares",0,2,58.0,1,"propia, totalmente pagada",0,0,2,casa independiente,adobe,1,0
040409_005657_345_11,005657,345,11,040409,04,0404,040409,sierra sur,area de empadronamiento rural (aer) compuesto,rural,1,136.8005,1,3.0,0,3.0,0,"planchas de calamina, fibra de cemento o similares",0,1,73.0,1,"propia, totalmente pagada",0,0,1,casa independiente,adobe,0,0
040409_005657_348_11,005657,348,11,040409,04,0404,040409,sierra sur,area de empadronamiento rural (aer) compuesto,rural,1,136.8005,1,1.0,0,1.0,0,"paja, hojas de palmera",0,2,63.0,1,"propia, totalmente pagada",0,0,1,choza o cabaña,piedra con barro,0,0
040109_010035_023_11,010035,023,11,040109,04,0401,040109,sierra sur, de 500 000 a más habitantes,urbana,0,220.62949,0,5.0,1,1.0,0,"planchas de calamina, fibra de cemento o similares",0,1,32.0,0,"propia, totalmente pagada",0,1,1,casa independiente,ladrillo o bloque de cemento,1,0
040109_010035_040_11,010035,040,11,040109,04,0401,040109,sierra sur, de 500 000 a más habitantes,urbana,0,220.62949,0,6.0,1,1.0,2,"planchas de calamina, fibra de cemento o similares",0,3,38.0,0,cedida por otro hogar o institucion,2,1,3,casa independiente,ladrillo o bloque de cemento,1,0
040109_010035_067_11,010035,067,11,040109,04,0401,040109,sierra sur, de 500 000 a más habitantes,urbana,0,220.62949,0,10.0,1,3.0,2,concreto armado,0,3,70.0,0,"propia, totalmente pagada",0,1,2,casa independiente,ladrillo o bloque de cemento,1,0
040109_010035_081_11,010035,081,11,040109,04,0401,040109,sierra sur, de 500 000 a más habitantes,urbana,0,220.62949,0,6.0,1,3.0,0,"planchas de calamina, fibra de cemento o similares",0,2,37.0,0,"propia, totalmente pagada",1,1,2,casa independiente,ladrillo o bloque de cemento,1,0
040109_010035_097_11,010035,097,11,040109,04,0401,040109,sierra sur, de 500 000 a más habitantes,urbana,0,220.62949,0,5.0,1,6.0,0,concreto armado,0,5,43.0,0,"propia, totalmente pagada",2,1,1,casa independiente,ladrillo o bloque de cemento,1,0
040109_010035_109_11,010035,109,11,040109,04,0401,040109,sierra sur, de 500 000 a más habitantes,urbana,0,220.62949,0,6.0,1,1.0,0,concreto armado,0,1,29.0,0,"propia, comprandola a plazos",0,1,0,casa independiente,ladrillo o bloque de cemento,1,0
040208_010447_014_11,010447,014,11,040208,04,0402,040208,costa sur, de 20 000 a 49 999 habitantes,urbana,0,81.47886,0,5.0,1,4.0,0,concreto armado,0,2,53.0,0,"propia, totalmente pagada",0,1,1,casa independiente,ladrillo o bloque de cemento,1,0
040208_010447_026_11,010447,026,11,040208,04,0402,040208,costa sur, de 20 000 a 49 999 habitantes,urbana,0,81.47886,0,4.0,1,5.0,0,concreto armado,0,3,62.0,0,"propia, totalmente pagada",1,1,2,casa independiente,ladrillo o bloque de cemento,1,0
040208_010447_037_11,010447,037,11,040208,04,0402,040208,costa sur, de 20 000 a 49 999 habitantes,urbana,0,81.47886,0,1.0,1,6.0,1,"planchas de calamina, fibra de cemento o similares",0,2,53.0,0,"propia, totalmente pagada",0,1,1,casa independiente,"madera (pona, tornillo, etc)",1,0
040208_010447_049_11,010447,049,11,040208,04,0402,040208,costa sur, de 20 000 a 49 999 habitantes,urbana,0,81.47886,0,6.0,1,4.0,0,concreto armado,0,2,43.0,0,"propia, totalmente pagada",1,1,0,casa independiente,ladrillo o bloque de cemento,1,0
