hogar_id,conglome,vivienda,hogar,ubigeo,factor_expansion_anual,target_pobreza_monetaria_bin,acceso_internet_hogar_derivado,internet_hogar_enaho,dispositivo_servicio_digital_1,dispositivo_servicio_digital_2,dispositivo_servicio_digital_3,edad_jefe,num_adultos_65_mas,num_ninos_0_5,num_ninos_6_16,sexo_jefe_bin,tam_hogar,al_menos_un_6_16_no_asiste,al_menos_un_6_16_no_matriculado,hogar_con_ninos_no_asisten,hogar_con_ninos_no_matriculados,nivel_educativo_jefe_cat,nivel_educativo_jefe_ord,num_6_16_no_asisten,num_6_16_no_matriculados,al_menos_un_ingreso_laboral_hogar,jefe_con_ingreso_laboral,num_miembros_con_ingreso_laboral,num_perceptores_hogar,acceso_electricidad,usa_combustible_limpio,usa_combustible_precario,combustible_principal_cocina,es_area_rural,estrato_geografico,al_menos_un_enfermedad_4_sem,al_menos_un_sintoma_4_sem,health_no_attention,num_miembros_afiliados_essalud,num_miembros_con_enfermedad_4_sem,num_miembros_con_sintoma_4_sem,num_miembros_sin_atencion_salud,acceso_agua_red,acceso_desague_red,agua_disponible_diaria,agua_potable_reportada,agua_segura_proxy,saneamiento_inadecuado,material_piso_cat,tipo_vivienda,material_pared,material_techo,num_habitaciones,tenencia_vivienda,piso_precario,ingreso_neto_total_hogar,monto_total_transferencias_publicas,monto_total_programas_sociales_alimentarios,monto_total_programas_sociales_no_alimentarios,recibe_programa_social_alimentario,recibe_programa_social_no_alimentario,monto_bono_alimentario,monto_apoyo_ollas_comunes,monto_ingresos_gastos_ollas_comunes,monto_juntos,monto_otras_transferencias_publicas,monto_pension_65,monto_beca_18,monto_bono_gas,monto_bono_electricidad,monto_bono_onp_jubilados,monto_programa_contigo,monto_bono_yanapay
040104_015545_041_11,015545,041,11,040104,286.62033,0,1,conexion a internet,pase,conexion movil post pago control,pase,49.0,0,0,0,0,2,0,0,0,0,superior no universitaria completa,8.0,0,0,0,0,0,2,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,0,1,1,1,0,2,1,0,0,0,0,0,0,cemento,casa independiente,ladrillo o bloque de cemento,"planchas de calamina, fibra de cemento o similares",2.0,"propia, totalmente pagada",0,5491.0546875,310,0.0,310,0,1,0,0.0,0.0,0,0,0,0,310,0,0,0,0
040104_015545_053_11,015545,053,11,040104,286.62033,0,0,pase,,,,51.0,0,0,0,1,1,0,0,0,0,primaria completa,4.0,0,0,1,1,1,1,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,0,1,1,0,0,1,1,0,0,0,0,0,0,cemento,casa independiente,ladrillo o bloque de cemento,"planchas de calamina, fibra de cemento o similares",2.0,"propia, totalmente pagada",0,33475.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040104_015545_064_11,015545,064,11,040104,286.62033,1,1,conexion a internet,pase,pase,conexion movil prepago,25.0,0,1,0,0,3,0,0,0,0,secundaria completa,6.0,0,0,1,0,1,2,1,0,1,otro,0, de 500 000 a más habitantes,0,0,0,0,0,0,0,0,0,0,0,0,0,tierra,casa independiente,ladrillo o bloque de cemento,"planchas de calamina, fibra de cemento o similares",1.0,alquilada,1,44084.81640625,1244,0.0,1244,0,1,0,0.0,0.0,1244,0,0,0,0,0,0,0,0
040104_015545_075_11,015545,075,11,040104,286.62033,0,0,pase,,,,50.0,0,0,0,0,2,0,0,0,0,secundaria incompleta,5.0,0,0,1,1,2,2,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,1,1,0,0,1,1,0,0,0,0,0,0,0,cemento,casa independiente,ladrillo o bloque de cemento,"planchas de calamina, fibra de cemento o similares",2.0,"propia, totalmente pagada",0,19805.083984375,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040122_015553_022_11,015553,022,11,040122,253.19136,0,1,conexion a internet,pase,conexion movil post pago control,pase,47.0,0,0,2,1,5,0,1,0,1,secundaria completa,6.0,0,2,1,1,1,1,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,0,0,0,0,0,0,0,1,1,1,1,1,0,cemento,casa independiente,ladrillo o bloque de cemento,concreto armado,5.0,"propia, totalmente pagada",0,46659.5546875,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040122_015553_044_11,015553,044,11,040122,253.19136,0,1,conexion a internet,conexion fija,conexion movil post pago control,pase,59.0,0,0,1,1,4,0,1,0,1,superior universitaria completa,10.0,0,1,1,0,1,2,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,0,1,0,2,0,1,0,1,1,1,1,1,0,"losetas, terrazos o similares",casa independiente,ladrillo o bloque de cemento,concreto armado,8.0,"propia, totalmente pagada",0,54955.55859375,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040122_015553_084_11,015553,084,11,040122,253.19136,0,1,conexion a internet,pase,pase,conexion movil prepago,82.0,2,0,0,1,3,0,0,0,0,educacion inicial,2.0,0,0,1,0,1,3,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,1,1,1,0,1,1,2,1,1,1,1,1,0,cemento,casa independiente,ladrillo o bloque de cemento,concreto armado,3.0,"propia, totalmente pagada",0,15344.3955078125,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040122_015553_111_11,015553,111,11,040122,253.19136,0,1,conexion a internet,conexion fija,conexion movil post pago control,pase,45.0,1,0,0,1,7,0,0,0,0,secundaria completa,6.0,0,0,1,1,1,2,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,1,1,1,1,2,1,2,1,1,1,1,1,0,cemento,casa independiente,ladrillo o bloque de cemento,concreto armado,5.0,"propia, totalmente pagada",0,60349.55859375,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040122_015553_133_11,015553,133,11,040122,253.19136,0,1,conexion a internet,conexion fija,conexion movil post pago control,pase,45.0,1,2,1,1,6,0,1,0,1,superior no universitaria completa,8.0,0,1,1,1,1,2,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,1,1,0,1,2,1,0,1,1,1,1,1,0,cemento,casa independiente,ladrillo o bloque de cemento,concreto armado,3.0,cedida por otro hogar o institucion,0,53711.63671875,5334,0.0,5334,0,1,0,0.0,0.0,0,5334,0,0,0,0,0,0,0
040122_015553_156_11,015553,156,11,040122,253.19136,0,1,conexion a internet,conexion fija,pase,conexion movil prepago,54.0,0,0,1,1,4,0,1,0,1,superior no universitaria incompleta,7.0,0,1,1,0,1,1,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,1,0,0,2,2,0,0,1,1,1,1,1,0,cemento,casa independiente,ladrillo o bloque de cemento,concreto armado,3.0,"propia, totalmente pagada",0,26441.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040122_015553_200_11,015553,200,11,040122,253.19136,0,1,conexion a internet,pase,pase,conexion movil prepago,49.0,0,0,0,0,2,0,0,0,0,secundaria completa,6.0,0,0,1,1,1,1,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,0,0,0,0,0,0,0,1,1,1,1,1,0,cemento,casa independiente,ladrillo o bloque de cemento,concreto armado,4.0,"propia, totalmente pagada",0,12802.224609375,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040122_015553_222_11,015553,222,11,040122,253.19136,0,1,conexion a internet,pase,conexion movil post pago control,pase,57.0,0,0,0,1,2,0,0,0,0,secundaria completa,6.0,0,0,0,0,0,1,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,1,1,0,0,1,1,0,1,1,1,1,1,0,cemento,casa independiente,ladrillo o bloque de cemento,concreto armado,2.0,"propia, totalmente pagada",0,21418.48828125,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040110_015555_016_11,015555,016,11,040110,1084.6403,0,1,conexion a internet,conexion fija,pase,pase,48.0,1,0,3,1,7,0,1,0,1,superior no universitaria incompleta,7.0,0,3,1,1,2,4,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,1,1,1,2,1,2,1,1,1,1,1,1,0,cemento,casa independiente,ladrillo o bloque de cemento,concreto armado,4.0,cedida por otro hogar o institucion,0,25031.0,7443,0.0,7443,0,1,0,0.0,0.0,0,7443,0,0,0,0,0,0,0
040110_015555_033_11,015555,033,11,040110,1084.6403,0,1,conexion a internet,conexion fija,,,67.0,1,0,0,1,3,0,0,0,0,secundaria incompleta,5.0,0,0,1,1,1,1,1,1,0,electricidad,0, de 500 000 a más habitantes,0,0,0,0,0,0,0,1,1,1,1,1,0,cemento,casa independiente,ladrillo o bloque de cemento,"planchas de calamina, fibra de cemento o similares",2.0,"propia, totalmente pagada",0,19328.19921875,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040110_015555_047_11,015555,047,11,040110,1084.6403,0,1,conexion a internet,conexion fija,conexion movil post pago control,pase,60.0,0,0,1,0,3,0,1,0,1,secundaria completa,6.0,0,1,1,0,1,2,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,1,1,0,2,1,1,0,1,1,1,1,1,0,cemento,casa independiente,ladrillo o bloque de cemento,concreto armado,1.0,"propia, totalmente pagada",0,36612.0390625,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040110_015555_080_11,015555,080,11,040110,1084.6403,1,0,pase,,,,47.0,0,0,0,1,2,0,0,0,0,primaria incompleta,3.0,0,0,1,1,1,1,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,1,1,1,0,1,1,1,1,1,1,1,1,0,cemento,"vivienda en casa de vecindad (callejon, solar o corralon)",ladrillo o bloque de cemento,"planchas de calamina, fibra de cemento o similares",1.0,cedida por otro hogar o institucion,0,8246.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040110_015555_097_11,015555,097,11,040110,1084.6403,0,1,conexion a internet,pase,conexion movil post pago control,conexion movil prepago,50.0,0,0,4,1,7,1,1,1,1,superior no universitaria completa,8.0,2,2,1,1,2,3,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,1,0,1,1,3,0,3,1,1,1,1,1,0,"losetas, terrazos o similares",casa independiente,ladrillo o bloque de cemento,concreto armado,2.0,alquilada,0,42557.07421875,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040110_015555_112_11,015555,112,11,040110,1084.6403,0,1,conexion a internet,conexion fija,,,55.0,0,0,0,1,2,0,0,0,0,secundaria completa,6.0,0,0,1,1,2,2,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,0,0,0,0,0,0,0,1,1,1,1,1,0,cemento,casa independiente,ladrillo o bloque de cemento,concreto armado,2.0,"propia, totalmente pagada",0,47021.1328125,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040112_015578_002_11,015578,002,11,040112,286.62036,0,1,conexion a internet,pase,conexion movil post pago control,pase,69.0,1,0,1,1,5,0,1,0,1,primaria incompleta,3.0,0,1,1,1,3,3,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,0,1,1,1,0,1,1,0,0,0,0,0,0,cemento,casa independiente,piedra con barro,"planchas de calamina, fibra de cemento o similares",2.0,"propia, totalmente pagada",0,45610.95703125,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040112_015578_043_11,015578,043,11,040112,286.62036,0,1,conexion a internet,pase,conexion movil post pago control,pase,38.0,0,1,1,0,4,0,1,0,1,secundaria completa,6.0,0,1,1,1,2,2,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,0,1,1,0,0,1,1,0,0,0,1,0,0,cemento,casa independiente,ladrillo o bloque de cemento,concreto armado,2.0,cedida por otro hogar o institucion,0,24634.1953125,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040112_015578_050_11,015578,050,11,040112,286.62036,0,1,conexion a internet,pase,pase,conexion movil prepago,36.0,0,0,0,0,1,0,0,0,0,secundaria completa,6.0,0,0,1,1,1,1,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,1,1,1,0,1,1,1,0,0,0,0,0,0,cemento,casa independiente,ladrillo o bloque de cemento,concreto armado,2.0,"propia, totalmente pagada",0,16341.46484375,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040112_015578_056_11,015578,056,11,040112,286.62036,0,1,conexion a internet,pase,conexion movil post pago control,pase,40.0,0,0,0,1,2,0,0,0,0,superior no universitaria completa,8.0,0,0,1,1,2,2,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,1,1,1,0,1,1,2,0,0,0,0,0,1,cemento,casa independiente,ladrillo o bloque de cemento,"planchas de calamina, fibra de cemento o similares",2.0,"propia, totalmente pagada",0,43898.58203125,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040112_015578_062_11,015578,062,11,040112,286.62036,0,1,conexion a internet,pase,pase,conexion movil prepago,32.0,0,0,1,1,3,0,1,0,1,secundaria incompleta,5.0,0,1,1,1,1,2,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,1,1,1,0,2,3,3,0,0,0,0,0,1,cemento,casa independiente,ladrillo o bloque de cemento,"planchas de calamina, fibra de cemento o similares",1.0,"propia, totalmente pagada",0,51310.734375,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040129_015582_012_11,015582,012,11,040129,253.19136,0,1,conexion a internet,pase,conexion movil post pago control,pase,23.0,0,0,0,0,1,0,0,0,0,superior universitaria completa,10.0,0,0,1,1,1,1,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,0,0,0,1,0,0,0,1,1,1,1,1,0,parquet o madera pulida,departamento en edificio,ladrillo o bloque de cemento,concreto armado,4.0,alquilada,0,27812.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040129_015582_032_11,015582,032,11,040129,253.19136,0,1,conexion a internet,conexion fija,conexion movil post pago control,pase,51.0,0,0,3,1,5,1,1,1,1,secundaria completa,6.0,1,2,1,1,2,3,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,1,1,1,5,2,3,2,1,1,1,1,1,0,"losetas, terrazos o similares",casa independiente,ladrillo o bloque de cemento,concreto armado,3.0,"propia, totalmente pagada",0,44146.0,1244,0.0,1244,0,1,0,0.0,0.0,1244,0,0,0,0,0,0,0,0
040129_015582_072_11,015582,072,11,040129,253.19136,1,1,conexion a internet,conexion fija,conexion movil post pago control,pase,75.0,2,1,1,1,6,0,1,0,1,primaria incompleta,3.0,0,1,1,1,1,3,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,1,1,1,2,1,5,3,1,1,1,1,1,0,cemento,casa independiente,ladrillo o bloque de cemento,concreto armado,5.0,"propia, totalmente pagada",0,24897.6484375,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040129_015582_092_11,015582,092,11,040129,253.19136,0,1,conexion a internet,pase,conexion movil post pago control,pase,62.0,0,0,0,0,1,0,0,0,0,superior universitaria completa,10.0,0,0,1,1,1,1,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,1,1,1,1,1,1,1,1,1,1,1,1,0,"losetas, terrazos o similares",casa independiente,ladrillo o bloque de cemento,concreto armado,4.0,"propia, totalmente pagada",0,70513.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040129_015582_112_11,015582,112,11,040129,253.19136,0,1,conexion a internet,conexion fija,conexion movil post pago control,pase,43.0,0,0,3,1,6,0,1,0,1,superior universitaria completa,10.0,0,2,1,1,2,2,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,0,0,0,4,0,0,0,1,1,1,1,1,0,"laminas asfalticas, vinilicos o similares",departamento en edificio,ladrillo o bloque de cemento,concreto armado,4.0,"propia, totalmente pagada",0,192553.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040129_015582_131_11,015582,131,11,040129,253.19136,0,1,conexion a internet,pase,conexion movil post pago control,pase,50.0,0,0,1,1,4,1,0,1,0,maestria_doctorado,11.0,1,0,1,1,1,1,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,0,1,1,2,0,1,1,1,1,1,1,1,0,"losetas, terrazos o similares",casa independiente,ladrillo o bloque de cemento,concreto armado,3.0,"propia, totalmente pagada",0,131847.375,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040101_015602_028_11,015602,028,11,040101,208.97969,0,1,conexion a internet,conexion fija,pase,pase,87.0,2,0,0,1,3,0,0,0,0,secundaria completa,6.0,0,0,0,0,0,2,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,0,0,0,2,0,0,0,1,1,1,1,1,0,parquet o madera pulida,casa independiente,ladrillo o bloque de cemento,concreto armado,5.0,"propia, totalmente pagada",0,53200.60546875,13025,0.0,13025,0,1,0,0.0,0.0,0,13025,0,0,0,0,0,0,0
040101_015602_079_11,015602,079,11,040101,208.97969,0,1,conexion a internet,conexion fija,conexion movil post pago control,pase,65.0,1,0,0,1,1,0,0,0,0,superior universitaria completa,10.0,0,0,1,1,1,1,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,0,0,0,1,0,0,0,1,1,1,1,1,0,parquet o madera pulida,departamento en edificio,ladrillo o bloque de cemento,concreto armado,4.0,"propia, totalmente pagada",0,26352.083984375,7443,0.0,7443,0,1,0,0.0,0.0,0,7443,0,0,0,0,0,0,0
040103_015622_018_11,015622,018,11,040103,286.62036,0,1,conexion a internet,pase,pase,conexion movil prepago,40.0,0,1,1,1,4,1,0,1,0,superior no universitaria incompleta,7.0,1,0,1,1,1,1,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,1,1,1,4,1,1,1,0,0,0,1,0,0,cemento,casa independiente,ladrillo o bloque de cemento,"planchas de calamina, fibra de cemento o similares",1.0,"propia, totalmente pagada",0,16390.353515625,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040103_015622_025_11,015622,025,11,040103,286.62036,0,1,conexion a internet,conexion fija,conexion movil post pago control,pase,49.0,0,0,0,1,1,0,0,0,0,superior no universitaria incompleta,7.0,0,0,0,0,0,1,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,0,0,0,1,0,0,0,0,0,0,0,0,0,cemento,casa independiente,ladrillo o bloque de cemento,concreto armado,6.0,"propia, totalmente pagada",0,40835.98046875,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040103_015622_050_11,015622,050,11,040103,286.62036,0,1,conexion a internet,pase,pase,conexion movil prepago,33.0,0,0,0,0,1,0,0,0,0,superior no universitaria completa,8.0,0,0,1,1,1,1,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,1,1,1,0,1,1,1,0,0,1,1,0,0,cemento,casa independiente,ladrillo o bloque de cemento,"planchas de calamina, fibra de cemento o similares",1.0,cedida por otro hogar o institucion,0,10093.97265625,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040103_015622_055_11,015622,055,11,040103,286.62036,0,1,conexion a internet,pase,pase,conexion movil prepago,33.0,0,1,1,1,4,0,1,0,1,secundaria completa,6.0,0,1,1,1,1,1,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,0,0,0,0,0,0,0,0,0,1,1,0,0,"laminas asfalticas, vinilicos o similares",casa independiente,ladrillo o bloque de cemento,concreto armado,3.0,"propia, totalmente pagada",0,33685.203125,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040102_015628_009_11,015628,009,11,040102,253.19136,0,1,conexion a internet,pase,conexion movil post pago control,conexion movil prepago,40.0,0,1,1,0,6,0,1,0,1,superior no universitaria incompleta,7.0,0,1,1,0,2,4,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,0,1,1,0,0,4,2,1,1,1,1,1,0,cemento,casa independiente,ladrillo o bloque de cemento,concreto armado,6.0,"propia, totalmente pagada",0,73480.859375,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040102_015628_059_11,015628,059,11,040102,253.19136,0,1,conexion a internet,pase,conexion movil post pago control,pase,32.0,2,1,0,1,4,0,0,0,0,superior universitaria incompleta,9.0,0,0,1,1,3,3,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,0,1,1,0,0,2,2,1,1,1,1,1,0,cemento,casa independiente,ladrillo o bloque de cemento,"planchas de calamina, fibra de cemento o similares",3.0,cedida por otro hogar o institucion,0,77975.09375,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040102_015628_075_11,015628,075,11,040102,253.19136,0,1,conexion a internet,conexion fija,conexion movil post pago control,pase,43.0,1,0,2,1,4,0,1,0,1,superior universitaria completa,10.0,0,2,1,1,2,2,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,0,1,0,1,0,1,0,1,1,1,1,1,0,"laminas asfalticas, vinilicos o similares",casa independiente,ladrillo o bloque de cemento,concreto armado,4.0,"propia, totalmente pagada",0,74592.8984375,4900,0.0,4900,0,1,0,0.0,0.0,0,4900,0,0,0,0,0,0,0
040102_015628_108_11,015628,108,11,040102,253.19136,0,1,conexion a internet,conexion fija,conexion movil post pago control,conexion movil prepago,68.0,2,0,0,1,3,0,0,0,0,superior universitaria completa,10.0,0,0,1,0,2,3,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,0,0,0,3,0,0,0,1,1,1,1,1,0,cemento,casa independiente,ladrillo o bloque de cemento,concreto armado,6.0,"propia, totalmente pagada",0,55279.3671875,9304,0.0,9304,0,1,0,0.0,0.0,0,9304,0,0,0,0,0,0,0
040121_015659_007_11,015659,007,11,040121,179.28735,0,0,pase,,,,62.0,0,0,0,1,1,0,0,0,0,secundaria incompleta,5.0,0,0,1,1,1,1,1,1,0,gas (balon glp),0,de 2 000 a 19 999 habitantes,0,0,0,1,0,0,0,1,1,1,1,1,0,cemento,casa independiente,ladrillo o bloque de cemento,"planchas de calamina, fibra de cemento o similares",1.0,alquilada,0,13089.4462890625,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040121_015659_026_11,015659,026,11,040121,179.28735,0,1,conexion a internet,conexion fija,,,31.0,0,0,1,0,2,1,0,1,0,secundaria completa,6.0,1,0,1,1,1,1,1,1,0,gas (balon glp),0,de 2 000 a 19 999 habitantes,0,0,0,0,0,0,0,1,1,1,1,1,0,"losetas, terrazos o similares",casa independiente,ladrillo o bloque de cemento,concreto armado,1.0,"propia, totalmente pagada",0,22176.634765625,290,290.0,0,1,0,290,0.0,0.0,0,0,0,0,0,0,0,0,0
040121_015659_045_11,015659,045,11,040121,179.28735,0,0,pase,,,,78.0,1,0,0,0,1,0,0,0,0,sin nivel,1.0,0,0,0,0,0,1,1,1,0,gas (balon glp),0,de 2 000 a 19 999 habitantes,0,0,0,1,0,0,0,1,1,1,1,1,0,cemento,casa independiente,ladrillo o bloque de cemento,"planchas de calamina, fibra de cemento o similares",1.0,"propia, totalmente pagada",0,9188.4345703125,6953,0.0,6953,0,1,0,0.0,0.0,0,5954,0,0,0,0,999,0,0
040121_015659_060_11,015659,060,11,040121,179.28735,0,1,conexion a internet,pase,conexion movil post pago control,pase,57.0,0,0,0,0,1,0,0,0,0,primaria incompleta,3.0,0,0,1,1,1,1,1,1,0,gas (balon glp),0,de 2 000 a 19 999 habitantes,0,1,1,0,0,1,1,1,1,1,1,1,0,cemento,casa independiente,ladrillo o bloque de cemento,concreto armado,2.0,"propia, totalmente pagada",0,13135.8193359375,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040121_015659_084_11,015659,084,11,040121,179.28735,0,1,conexion a internet,pase,pase,conexion movil prepago,63.0,0,0,1,1,3,0,1,0,1,secundaria incompleta,5.0,0,1,1,1,1,1,1,1,0,gas (balon glp),0,de 2 000 a 19 999 habitantes,0,1,1,3,0,1,1,1,1,1,1,1,0,cemento,casa independiente,ladrillo o bloque de cemento,concreto armado,4.0,"propia, totalmente pagada",0,19169.80078125,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040121_015659_140_11,015659,140,11,040121,179.28735,1,0,pase,,,,70.0,2,0,0,1,2,0,0,0,0,primaria completa,4.0,0,0,1,0,1,1,1,0,1,leña,0,de 2 000 a 19 999 habitantes,1,0,1,2,1,0,1,1,1,1,1,1,0,cemento,casa independiente,ladrillo o bloque de cemento,concreto armado,2.0,"propia, totalmente pagada",0,3663.133544921875,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040301_015675_027_11,015675,027,11,040301,317.91534,0,1,conexion a internet,conexion fija,conexion movil post pago control,pase,49.0,0,0,0,1,3,0,0,0,0,secundaria completa,6.0,0,0,1,1,2,3,1,1,0,gas (balon glp),0,de 2 000 a 19 999 habitantes,0,1,1,1,0,1,1,1,1,1,1,1,0,cemento,casa independiente,ladrillo o bloque de cemento,concreto armado,4.0,cedida por otro hogar o institucion,0,58539.703125,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040301_015675_041_11,015675,041,11,040301,317.91534,0,1,conexion a internet,conexion fija,conexion movil post pago control,pase,56.0,0,0,1,1,3,0,1,0,1,superior universitaria completa,10.0,0,1,1,1,2,2,1,1,0,gas (balon glp),0,de 2 000 a 19 999 habitantes,0,1,1,0,0,2,2,1,1,1,1,1,0,cemento,casa independiente,ladrillo o bloque de cemento,"planchas de calamina, fibra de cemento o similares",4.0,"propia, totalmente pagada",0,228743.984375,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040301_015675_067_11,015675,067,11,040301,317.91534,0,1,conexion a internet,pase,conexion movil post pago control,pase,83.0,2,0,0,1,2,0,0,0,0,secundaria completa,6.0,0,0,1,1,1,2,1,1,0,gas (balon glp),0,de 2 000 a 19 999 habitantes,0,0,0,2,0,0,0,1,1,1,1,1,0,cemento,casa independiente,ladrillo o bloque de cemento,concreto armado,5.0,"propia, totalmente pagada",0,59035.67578125,31633,0.0,31633,0,1,0,0.0,0.0,0,31633,0,0,0,0,0,0,0
040301_015675_081_11,015675,081,11,040301,317.91534,0,1,conexion a internet,conexion fija,,,75.0,2,0,0,1,2,0,0,0,0,primaria completa,4.0,0,0,1,1,1,2,1,1,0,gas (balon glp),0,de 2 000 a 19 999 habitantes,0,1,1,0,0,2,2,1,1,1,1,1,0,cemento,casa independiente,ladrillo o bloque de cemento,concreto armado,3.0,cedida por otro hogar o institucion,0,21222.419921875,580,580.0,0,1,0,580,0.0,0.0,0,0,0,0,0,0,0,0,0
040301_015675_094_11,015675,094,11,040301,317.91534,0,1,conexion a internet,pase,pase,conexion movil prepago,55.0,0,0,0,1,2,0,0,0,0,secundaria completa,6.0,0,0,1,1,1,2,1,1,0,gas (balon glp),0,de 2 000 a 19 999 habitantes,0,1,1,0,0,2,2,1,1,1,1,1,0,cemento,casa independiente,ladrillo o bloque de cemento,concreto armado,3.0,"propia, totalmente pagada",0,15598.279296875,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040301_015675_109_11,015675,109,11,040301,317.91534,0,1,conexion a internet,pase,conexion movil post pago control,pase,69.0,1,0,0,0,2,0,0,0,0,superior no universitaria completa,8.0,0,0,1,0,1,2,1,1,0,gas (balon glp),0,de 2 000 a 19 999 habitantes,0,1,1,1,0,2,2,1,1,1,1,1,0,"losetas, terrazos o similares",casa independiente,ladrillo o bloque de cemento,concreto armado,4.0,"propia, totalmente pagada",0,36133.25390625,7939,0.0,7939,0,1,0,0.0,0.0,0,7939,0,0,0,0,0,0,0
