mes,ubigeo,dominio,estrato,totmieho,ia01hd,ia02hd,ig03hd1,ig03hd2,ig03hd3,ig03hd4,ga03hd,ga04hd,sg23,sig24,sg25,sig26,sg27,sig28,sg42,sg421,sg422,sg42d,sg42d1,sg42d2,ingbruhd,ingnethd,pagesphd,ingindhd,ingauthd,insedthd,insedlhd,paesechd,ingseihd,isecauhd,ingexthd,ingtrahd,ingtexhd,ingrenhd,ingoexhd,g05hd,ig06hd,g05hd1,ig06hd1,g05hd2,ig06hd2,g07hd,ig08hd,ingtprhd,ingtpuhd,ingtpu01,ingtpu02,ingtpu03,ingtpu04,ingtpu05,ingtpu10,ingtpu12,ingtpu13,ingtpu14,ingtpu16,gru14hd1,gru14hd2,gru14hd4,gru42hd1,gru42hd2,gru43hd1,gru43hd2,gru43hd3,gru71hd,gru72hd1,gru73hd1,gru73hd2,gru73hd3,gru74hd,gru81hd,gru82hd1,gru82hd2,gru83hd1,gru83hd2,gru83hd3,gru83hd4,gru84hd,gru84hd1,gru85hd1,gru86hd1,gru87hd,ingmo1hd,ingmo2hd,inghog2d,gashog1d,ld,estrsocial,lineav,pobrezav,factor07,nconglome,sub_conglome,p101,p102,p103,p103a,p104,p105a,p106,p110,p110a1,p110c,p111a,p1121,p112a,p1131,p1132,p1133,p1135,p1136,p1137,p1139,p113a,p1141,p1142,p1143,p1144,p1145,p114b1,p114b2,p114b3,n_ninos_0_5,n_ninos_6_16,n_adultos_65_mas,edad_jefe,personas_con_mod_educ,n_6_16_total,n_6_16_matriculados,n_6_16_no_matriculados,n_6_16_no_asisten,any_6_16_no_matriculados,any_6_16_no_asisten,personas_con_mod_salud,miembros_con_sintoma_4w,miembros_con_enfermedad_4w,miembros_sin_atencion_salud,miembros_afiliados_essalud,any_sintoma_4w,any_enfermedad_4w,any_sin_atencion_salud,personas_con_mod_empleo,miembros_con_ingreso_laboral,jefe_con_ingreso_laboral,any_ingreso_laboral_hogar,provincia_cod,distrito_cod,sexo_jefe_bin,educ_jefe_ord,educ_jefe,tam_hogar,num_perceptores,gasto_hogar,material_piso,piso_precario,fuente_agua,acceso_agua_red,agua_potable_reportada,agua_disponible_diaria,agua_segura_proxy,tipo_desague,acceso_desague_red,saneamiento_inadecuado,acceso_electricidad,combustible_principal,combustible_limpio,combustible_precario,internet_hogar,area_urbana_rural,area_rural_bin,health_no_attention,children_not_enrolled,children_not_attending,target_pobreza_bin
08,040129,sierra sur, de 500 000 a más habitantes,2,14552.0,0.0,0,0,0,0,0.0,14552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.779,0.0,202.10123,0.0,0.0,93340.0,25381.0,0,0.0,0,0.0,0.0,0,0.0,0,1432,0,0,0,0,3509.5515,0.0,0.0,0.0,0.0,0.0,3633.0046,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,751.47943,0.0,0.0,458.8273,0.0,0.0,5278.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94772.0,26813.0,46349.40625,28339.07421875,0.81303,b,651.2753,no vulnerable,159.23631,43146,00,casa independiente,ladrillo o bloque de cemento,"laminas asfalticas, vinilicos o similares",concreto armado,3.0,cedida por otro hogar o institucion,1200.0,"red publica, dentro de la vivienda",si,si,red publica de desagüe dentro de la vivienda,electricidad,con medidor de uso colectivo (para varias viviendas),pase,gas (balon glp),pase,pase,pase,pase,pase,gas (balon glp),telefono(fijo),telefono celular,conexion a tv por  cable o satelital,conexion a internet,pase,conexion fija,conexion movil post pago control,pase,0,0,0,62.0,2,0,0,0,0,0,0,2,2,2,0,2,1,1,0,2,2,1,1,0401,040129,1,9.0,superior universitaria incompleta,2,2,48518.9375,"laminas asfalticas, vinilicos o similares",0,"red publica, dentro de la vivienda",1,1,1,1,red publica de desagüe dentro de la vivienda,1,0,1,gas (balon glp),1,0,1,urbana,0,0,0,0,0
08,040129,sierra sur, de 500 000 a más habitantes,2,12370.0,0.0,0,0,0,0,0.0,12370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.41684,0.0,0.0,0.0,0.0,0.0,0.0,0,5864.0,0,16753.0,16753.0,0,0.0,0,0,0,0,0,0,2869.1223,0.0,0.0,0.0,0.0,0.0,1141.8015,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0450244,0.0,1260.9205,0.0,0.0,0.0,0.0,0.0,595.73236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22617.0,22617.0,35475.421875,19587.361328125,0.81303,b,661.2512,no vulnerable,159.23631,43146,00,casa independiente,ladrillo o bloque de cemento,"laminas asfalticas, vinilicos o similares",concreto armado,3.0,"propia, totalmente pagada",1020.0,"red publica, dentro de la vivienda",si,si,red publica de desagüe dentro de la vivienda,electricidad,con medidor de uso exclusivo para la vivienda,pase,gas (balon glp),pase,pase,pase,pase,pase,gas (balon glp),telefono(fijo),telefono celular,pase,conexion a internet,pase,conexion fija,conexion movil post pago control,pase,0,0,1,53.0,2,0,0,0,0,0,0,2,2,0,2,0,1,0,1,2,1,1,1,0401,040129,1,9.0,superior universitaria incompleta,2,1,32445.783203125,"laminas asfalticas, vinilicos o similares",0,"red publica, dentro de la vivienda",1,1,1,1,red publica de desagüe dentro de la vivienda,1,0,1,gas (balon glp),1,0,1,urbana,0,1,0,0,0
08,040129,sierra sur, de 500 000 a más habitantes,5,4244.0,0.0,0,0,0,0,0.0,4244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.61957,0.0,0.0,0.0,0.0,26925.0,23574.0,926,34623.09539794922,2597,0.0,0.0,0,0.0,0,921,0,0,0,511,11476.489,2124.248,768.51495,0.0,0.0,0.0,5428.747,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3387.2998,0.0,143.0,0.0,0.0,0.0,2805.7864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62980.09375,59629.09375,77817.234375,39812.48046875,0.81303,b,667.41425,no vulnerable,159.23631,43146,00,casa independiente,ladrillo o bloque de cemento,"laminas asfalticas, vinilicos o similares",concreto armado,5.0,"propia, totalmente pagada",350.0,"red publica, dentro de la vivienda",si,si,red publica de desagüe dentro de la vivienda,electricidad,con medidor de uso exclusivo para la vivienda,pase,gas (balon glp),pase,pase,pase,pase,pase,gas (balon glp),pase,telefono celular,conexion a tv por  cable o satelital,conexion a internet,pase,pase,conexion movil post pago control,pase,0,1,0,48.0,5,1,1,0,0,0,0,5,0,3,2,3,0,1,1,5,3,1,1,0401,040129,0,6.0,secundaria completa,5,5,56768.4296875,"laminas asfalticas, vinilicos o similares",0,"red publica, dentro de la vivienda",1,1,1,1,red publica de desagüe dentro de la vivienda,1,0,1,gas (balon glp),1,0,1,urbana,0,1,0,0,0
08,040122,sierra sur, de 500 000 a más habitantes,5,3759.0,0.0,0,0,0,0,0.0,3759.0,0.0,0.0,0.0,0.0,0.0,0.0,249.00911,25.557175,0.0,84.54749,0.0,0.0,0.0,0.0,0,87225.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,14320.422,0.0,0.0,8264.24,0.0,0.0,2384.2043,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6580.527,0.0,0.0,0.0,0.0,0.0,988.37787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87225.0,87225.0,93146.546875,50410.0625,0.81303,e,667.38654,no vulnerable,297.66895,46573,03,casa independiente,ladrillo o bloque de cemento,cemento,"planchas de calamina, fibra de cemento o similares",4.0,"propia, totalmente pagada",310.0,camion-cisterna u otro similar,,,pozo ciego o negro,electricidad,con medidor de uso exclusivo para la vivienda,pase,gas (balon glp),pase,pase,leña,pase,pase,gas (balon glp),pase,telefono celular,pase,conexion a internet,pase,pase,pase,conexion movil prepago,0,1,1,39.0,5,1,1,0,0,0,0,5,2,2,0,0,1,1,0,4,3,1,1,0401,040122,1,7.0,superior no universitaria incompleta,5,3,56331.60546875,cemento,0,camion-cisterna u otro similar,0,0,0,0,pozo ciego o negro,0,0,1,gas (balon glp),1,0,1,urbana,0,0,0,0,0
08,040122,sierra sur, de 500 000 a más habitantes,5,1880.0,0.0,0,0,0,0,0.0,1880.0,0.0,0.0,95.55694,0.0,0.0,0.0,82.287735,148.25787,2862.808,0.0,5.6855607,0.0,31687.0,28337.0,8223,1604.0,0,1436.0,1436.0,0,8799.0,898,0,0,0,0,0,10358.744,0.0,0.0,0.0,0.0,0.0,500.23187,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8095.648,0.0,164.0,0.0,0.0,0.0,1417.6697,0.0,0.0,0.0,70.513054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43526.0,40176.0,52545.64453125,47588.515625,0.81303,e,674.397,no vulnerable,297.66895,46573,03,casa independiente,ladrillo o bloque de cemento,cemento,caña o estera con torta de barro o cemento,6.0,"propia, totalmente pagada",155.0,camion-cisterna u otro similar,,,otra,electricidad,con medidor de uso exclusivo para la vivienda,pase,gas (balon glp),pase,pase,leña,pase,pase,gas (balon glp),pase,telefono celular,pase,conexion a internet,pase,pase,pase,conexion movil prepago,0,2,0,39.0,5,2,2,0,0,0,0,5,3,1,3,1,1,1,1,3,3,1,1,0401,040122,1,6.0,secundaria completa,5,3,50837.16015625,cemento,0,camion-cisterna u otro similar,0,0,0,0,otra,0,1,1,gas (balon glp),1,0,1,urbana,0,1,0,0,0
08,040122,sierra sur, de 500 000 a más habitantes,3,2183.0,0.0,0,0,0,0,0.0,2183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6896033,0.0,0.0,0.0,0.0,15587.0,15587.0,1795,0.0,0,0.0,0.0,0,0.0,0,0,599,0,0,0,4825.4014,0.0,0.0,1537.03,0.0,0.0,998.97034,0.0,599,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.7986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16186.0,16186.0,29327.7265625,17655.802734375,0.81303,e,651.75073,no vulnerable,297.66895,46573,03,casa independiente,ladrillo o bloque de cemento,cemento,concreto armado,3.0,"propia, totalmente pagada",180.0,otra,,,letrina (con tratamiento),electricidad,con medidor de uso exclusivo para la vivienda,pase,gas (balon glp),pase,pase,pase,pase,pase,gas (balon glp),pase,telefono celular,pase,pase,pase,,,,0,0,1,68.0,3,0,0,0,0,0,0,3,3,1,1,0,1,1,1,3,2,0,1,0401,040122,1,4.0,primaria completa,3,3,29002.529296875,cemento,0,otra,0,0,0,0,letrina (con tratamiento),0,0,1,gas (balon glp),1,0,0,urbana,0,1,0,0,0
08,040122,sierra sur, de 500 000 a más habitantes,4,364.0,0.0,0,0,0,0,0.0,364.0,0.0,0.0,119.44617,0.0,0.0,0.0,114.43591,92.94696,4014.204,0.0,0.0,9.988466,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,1344.1196,0.0,4575.208,0.0,0.0,730.9568,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,16.097551,0.0,0.0,0.0,1.0225122,0.0,807.0212,0.0,41.0,17.0,0.0,0.0,497.17676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2290.7841796875,18109.490234375,0.81303,e,661.85236,vulnerable no pobre,297.66895,46573,03,casa independiente,ladrillo o bloque de cemento,"laminas asfalticas, vinilicos o similares",concreto armado,3.0,"propia, totalmente pagada",30.0,camion-cisterna u otro similar,,,pozo ciego o negro,electricidad,con medidor de uso exclusivo para la vivienda,pase,gas (balon glp),pase,pase,pase,pase,pase,gas (balon glp),pase,telefono celular,pase,conexion a internet,pase,pase,pase,conexion movil prepago,0,2,0,36.0,4,2,2,0,0,0,0,4,2,2,2,0,1,1,1,3,0,0,0,0401,040122,1,6.0,secundaria completa,4,0,20400.2734375,"laminas asfalticas, vinilicos o similares",0,camion-cisterna u otro similar,0,0,0,0,pozo ciego o negro,0,0,1,gas (balon glp),1,0,1,urbana,0,1,0,0,0
08,040122,sierra sur, de 500 000 a más habitantes,3,2425.0,0.0,0,0,0,0,0.0,2425.0,0.0,0.0,0.0,0.0,0.0,0.0,155.68132,121.9727,0.0,0.0,0.0,0.0,44292.0,44292.0,5109,20949.0,0,0.0,0.0,0,718.0,0,1773,0,0,0,1053,8420.904,0.0,0.0,0.0,0.0,0.0,1655.8064,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961.0,0.0,0.0,0.0,0.0,0.0,3653.961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68785.0,68785.0,77171.5390625,35627.21484375,0.81303,e,669.94257,no vulnerable,297.66895,46573,03,casa independiente,ladrillo o bloque de cemento,cemento,concreto armado,2.0,"propia, totalmente pagada",200.0,camion-cisterna u otro similar,,,otra,electricidad,con medidor de uso exclusivo para la vivienda,pase,gas (balon glp),pase,pase,leña,pase,pase,gas (balon glp),pase,telefono celular,pase,conexion a internet,pase,pase,conexion movil post pago control,conexion movil prepago,0,0,0,40.0,3,0,0,0,0,0,0,3,1,1,2,1,1,1,1,3,3,1,1,0401,040122,1,4.0,primaria completa,3,3,38904.7578125,cemento,0,camion-cisterna u otro similar,0,0,0,0,otra,0,1,1,gas (balon glp),1,0,1,urbana,0,1,0,0,0
08,040122,sierra sur, de 500 000 a más habitantes,4,1273.0,0.0,0,0,0,14758,0.0,1273.0,0.0,0.0,0.0,0.0,0.0,0.0,231.02528,504.759,4182.85,0.0,0.0,0.0,23942.0,20829.0,0,0.0,0,0.0,0.0,0,0.0,0,24665,0,0,0,0,3254.7056,0.0,0.0,0.0,0.0,0.0,2610.5596,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5415.6704,0.0,0.0,0.0,0.0,0.0,3624.2195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48607.0,45494.0,47248.0,52467.61328125,0.81303,e,652.8315,no vulnerable,297.66895,46573,03,casa independiente,ladrillo o bloque de cemento,"laminas asfalticas, vinilicos o similares",concreto armado,2.0,"propia, totalmente pagada",105.0,pilon o pileta de uso publico,si,si,otra,electricidad,con medidor de uso colectivo (para varias viviendas),pase,gas (balon glp),pase,pase,pase,pase,pase,gas (balon glp),pase,telefono celular,pase,conexion a internet,pase,pase,conexion movil post pago control,pase,1,1,0,39.0,3,1,1,0,0,0,0,4,1,1,1,4,1,1,1,2,1,1,1,0401,040122,1,8.0,superior no universitaria completa,4,1,54221.61328125,"laminas asfalticas, vinilicos o similares",0,pilon o pileta de uso publico,0,1,1,0,otra,0,1,1,gas (balon glp),1,0,1,urbana,0,1,0,0,0
08,040103,sierra sur, de 500 000 a más habitantes,4,5366.5,0.0,0,0,0,0,0.0,5366.5,0.0,0.0,0.0,0.0,0.0,0.0,746.3769,77.539,4168.5845,0.0,0.0,0.0,0.0,0.0,0,41332.0,1041,0.0,0.0,0,0.0,0,0,0,0,0,10,409.87463,0.0,0.0,2680.6458,0.0,0.0,1089.9014,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112561,6028.0,0.0,0.0,0.0,35.56426,0.0,1752.2317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41342.0,41342.0,48904.953125,33219.2890625,0.81303,e,664.2388,no vulnerable,297.66895,51270,00,casa independiente,ladrillo o bloque de cemento,cemento,concreto armado,3.0,"propia, totalmente pagada",,camion-cisterna u otro similar,,,letrina (con tratamiento),pase,,pase,gas (balon glp),pase,pase,pase,pase,pase,gas (balon glp),pase,telefono celular,pase,conexion a internet,pase,pase,conexion movil post pago control,conexion movil prepago,1,1,0,36.0,4,1,1,0,0,0,0,4,0,0,0,0,0,0,0,3,2,1,1,0401,040103,1,6.0,secundaria completa,4,3,41855.42578125,cemento,0,camion-cisterna u otro similar,0,0,0,0,letrina (con tratamiento),0,0,0,gas (balon glp),1,0,1,urbana,0,0,0,0,0
08,040103,sierra sur, de 500 000 a más habitantes,2,546.0,0.0,0,0,0,0,0.0,546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15557.0,15557.0,0,0.0,0,1197.0,1197.0,144,0.0,0,0,0,0,0,0,922.2179,0.0,0.0,0.0,0.0,0.0,154.65459,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.180098,0.0,341.34076,0.0,0.0,0.0,0.0,0.0,449.9084,0.0,0.0,0.0,47.482876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16754.0,16754.0,17734.662109375,12801.8671875,0.81303,e,636.5029,vulnerable no pobre,297.66895,51270,00,casa independiente,ladrillo o bloque de cemento,cemento,"planchas de calamina, fibra de cemento o similares",1.0,"propia, totalmente pagada",45.0,camion-cisterna u otro similar,,,campo abierto o al aire libre,pase,,pase,pase,pase,pase,leña,"otro(residuos agricolas, etc).",pase,otro,pase,telefono celular,pase,conexion a internet,pase,pase,conexion movil post pago control,pase,0,0,0,55.0,2,0,0,0,0,0,0,2,1,0,1,0,1,0,1,2,1,0,1,0401,040103,0,6.0,secundaria completa,2,1,13638.5302734375,cemento,0,camion-cisterna u otro similar,0,0,0,0,campo abierto o al aire libre,0,1,0,otro,0,1,1,urbana,0,1,0,0,0
08,040104,sierra sur, de 500 000 a más habitantes,5,7651.0,0.0,0,0,14819,0,0.0,7651.0,0.0,0.0,238.62352,0.0,0.0,0.0,952.07477,247.90204,1144.4467,0.0,76.53639,0.0,51457.0,37695.0,2827,5983.0,0,4787.0,4787.0,0,15222.0,0,1227,14360,0,0,0,7705.643,0.0,0.0,0.0,0.0,0.0,1397.586,0.0,14360,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,41.70246,0.0,13630.486,0.0,81.0,0.0,0.0,0.0,4693.2515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93036.0,79274.0,91056.0625,79466.5,0.81303,c,665.9004,no vulnerable,278.53445,42136,00,casa independiente,ladrillo o bloque de cemento,"losetas, terrazos o similares",concreto armado,8.0,cedida por otro hogar o institucion,620.0,"red publica, dentro de la vivienda",si,si,red publica de desagüe dentro de la vivienda,electricidad,con medidor de uso exclusivo para la vivienda,pase,gas (balon glp),pase,pase,pase,pase,pase,gas (balon glp),pase,telefono celular,conexion a tv por  cable o satelital,conexion a internet,pase,conexion fija,conexion movil post pago control,pase,0,2,0,39.0,5,2,2,0,0,0,0,5,4,3,4,2,1,1,1,3,3,1,1,0401,040104,0,10.0,superior universitaria completa,5,3,88421.5703125,"losetas, terrazos o similares",0,"red publica, dentro de la vivienda",1,1,1,1,red publica de desagüe dentro de la vivienda,1,0,1,gas (balon glp),1,0,1,urbana,0,1,0,0,0
08,040104,sierra sur, de 500 000 a más habitantes,4,9095.0,0.0,0,0,0,0,0.0,9095.0,0.0,0.0,0.0,0.0,0.0,0.0,366.372,101.412186,0.0,0.0,0.0,0.0,48465.0,36259.0,0,47711.0,0,0.0,0.0,0,0.0,0,614,0,0,14360,0,3842.5747,0.0,0.0,461.10898,0.0,0.0,1764.6023,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14805.011,0.0,0.0,0.0,0.0,0.0,1365.0695,0.0,0.0,0.0,22.824387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111150.0,98944.0,109470.828125,46521.72265625,0.81303,c,657.0581,no vulnerable,278.53445,42136,00,casa independiente,ladrillo o bloque de cemento,"losetas, terrazos o similares",concreto armado,4.0,"propia, totalmente pagada",750.0,"red publica, dentro de la vivienda",si,si,red publica de desagüe dentro de la vivienda,electricidad,con medidor de uso colectivo (para varias viviendas),pase,gas (balon glp),pase,pase,pase,pase,pase,gas (balon glp),pase,telefono celular,conexion a tv por  cable o satelital,conexion a internet,pase,conexion fija,conexion movil post pago control,pase,0,0,0,43.0,4,0,0,0,0,0,0,4,0,1,0,2,0,1,0,4,3,1,1,0401,040104,1,7.0,superior no universitaria incompleta,4,3,57048.546875,"losetas, terrazos o similares",0,"red publica, dentro de la vivienda",1,1,1,1,red publica de desagüe dentro de la vivienda,1,0,1,gas (balon glp),1,0,1,urbana,0,0,0,0,0
08,040104,sierra sur, de 500 000 a más habitantes,6,12649.0,0.0,0,0,24698,0,0.0,12649.0,0.0,0.0,130.2,0.0,0.0,0.0,1006.8536,515.6357,55.61275,0.0,0.0,0.0,14360.0,12924.0,0,35900.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,2920.357,0.0,0.0,0.0,0.0,0.0,4878.6064,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1657.927,0.0,4356.228,0.0,183.0,0.0,0.0,0.0,3708.4583,0.0,0.0,0.0,18.16411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50260.0,48824.0,66870.09375,61452.24609375,0.81303,c,656.0236,no vulnerable,278.53445,42136,00,vivienda en quinta,ladrillo o bloque de cemento,"losetas, terrazos o similares",concreto armado,6.0,"propia, totalmente pagada",1025.0,"red publica, dentro de la vivienda",si,si,red publica de desagüe dentro de la vivienda,electricidad,con medidor de uso exclusivo para la vivienda,pase,gas (balon glp),pase,pase,pase,pase,pase,gas (balon glp),pase,telefono celular,conexion a tv por  cable o satelital,conexion a internet,pase,conexion fija,conexion movil post pago control,pase,1,1,0,45.0,5,1,1,0,0,0,0,6,1,2,2,0,1,1,1,4,2,1,1,0401,040104,1,7.0,superior no universitaria incompleta,6,2,79498.3359375,"losetas, terrazos o similares",0,"red publica, dentro de la vivienda",1,1,1,1,red publica de desagüe dentro de la vivienda,1,0,1,gas (balon glp),1,0,1,urbana,0,1,0,0,0
08,040104,sierra sur, de 500 000 a más habitantes,4,8489.0,0.0,0,0,0,0,0.0,8489.0,0.0,0.0,0.0,0.0,0.0,0.0,167.28342,140.31923,0.0,77.133575,37.343796,0.0,55046.0,47842.0,502,30419.0,0,0.0,0.0,0,0.0,0,5930,0,0,0,0,4073.1294,0.0,0.0,0.0,0.0,0.0,2498.6057,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3128.0525,61.354218,0.0,0.0,0.0,0.0,2252.7969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91395.0,84191.0,96273.6953125,30191.0078125,0.81303,c,661.79596,no vulnerable,278.53445,42136,00,casa independiente,ladrillo o bloque de cemento,cemento,"planchas de calamina, fibra de cemento o similares",3.0,"propia, totalmente pagada",700.0,"red publica, dentro de la vivienda",si,si,red publica de desagüe dentro de la vivienda,electricidad,con medidor de uso exclusivo para la vivienda,pase,gas (balon glp),pase,pase,pase,pase,pase,gas (balon glp),telefono(fijo),telefono celular,pase,conexion a internet,pase,conexion fija,conexion movil post pago control,pase,0,0,0,59.0,4,0,0,0,0,0,0,4,2,1,1,2,1,1,1,4,3,1,1,0401,040104,1,9.0,superior universitaria incompleta,4,3,41833.0546875,cemento,0,"red publica, dentro de la vivienda",1,1,1,1,red publica de desagüe dentro de la vivienda,1,0,1,gas (balon glp),1,0,1,urbana,0,1,0,0,0
08,040104,sierra sur, de 500 000 a más habitantes,3,8885.0,0.0,0,0,0,0,0.0,8885.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.60397,0.0,0.0,0.0,0.0,8377.0,8377.0,10671,0.0,0,0.0,0.0,0,0.0,0,0,24008,0,0,2454,6993.486,0.0,0.0,0.0,0.0,0.0,1834.9181,0.0,24008,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1958.1141,0.0,0.0,8.0,0.0,0.0,2091.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34839.0,34839.0,55436.4140625,23683.79296875,0.81303,c,664.6698,no vulnerable,278.53445,42136,00,casa independiente,ladrillo o bloque de cemento,cemento,concreto armado,4.0,cedida por otro hogar o institucion,720.0,"red publica, dentro de la vivienda",si,si,red publica de desagüe dentro de la vivienda,electricidad,con medidor de uso exclusivo para la vivienda,pase,gas (balon glp),pase,pase,pase,pase,pase,gas (balon glp),pase,telefono celular,pase,conexion a internet,pase,pase,conexion movil post pago control,pase,0,0,0,53.0,3,0,0,0,0,0,0,3,2,1,2,1,1,1,1,3,1,0,1,0401,040104,0,9.0,superior universitaria incompleta,3,3,33622.20703125,cemento,0,"red publica, dentro de la vivienda",1,1,1,1,red publica de desagüe dentro de la vivienda,1,0,1,gas (balon glp),1,0,1,urbana,0,1,0,0,0
08,040104,sierra sur, de 500 000 a más habitantes,3,9872.0,0.0,0,0,0,0,0.0,9872.0,0.0,0.0,0.0,0.0,0.0,0.0,907.273,368.27905,0.0,0.0,0.0,0.0,29916.0,16873.0,1022,0.0,0,0.0,0.0,0,0.0,0,1839,0,0,0,0,5876.5776,0.0,0.0,0.0,0.0,0.0,1792.8865,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,67.882,0.0,13567.593,0.0,0.0,546.0,0.0,0.0,1948.0325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31755.0,18712.0,30219.8828125,51137.59765625,0.81303,c,665.3231,no vulnerable,278.53445,42136,00,vivienda en quinta,ladrillo o bloque de cemento,"losetas, terrazos o similares","planchas de calamina, fibra de cemento o similares",3.0,"propia, totalmente pagada",800.0,"red publica, dentro de la vivienda",si,si,red publica de desagüe dentro de la vivienda,electricidad,con medidor de uso exclusivo para la vivienda,pase,gas (balon glp),pase,pase,pase,pase,pase,gas (balon glp),telefono(fijo),telefono celular,conexion a tv por  cable o satelital,conexion a internet,pase,conexion fija,conexion movil post pago control,conexion movil prepago,0,1,0,57.0,3,1,1,0,0,0,0,3,1,1,2,2,1,1,1,3,1,1,1,0401,040104,1,6.0,secundaria completa,3,1,61623.484375,"losetas, terrazos o similares",0,"red publica, dentro de la vivienda",1,1,1,1,red publica de desagüe dentro de la vivienda,1,0,1,gas (balon glp),1,0,1,urbana,0,1,0,0,0
