table_id,zip_name,table_name,column_name,original_column_name,dtype,null_count,null_pct,n_unique
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p506,p506,category,23067,26.6197,259
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p506r4,p506r4,category,23067,26.6197,351
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p507,p507,category,23067,26.6197,7
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p508,p508,category,59664,68.8531,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p509,p509,category,59664,68.8531,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p510,p510,category,61943,71.4831,5
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p510a1,p510a1,category,29384,33.9096,3
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p510b,p510b,category,29384,33.9096,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5111,p5111,category,23326,26.9185,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5112,p5112,category,23326,26.9185,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5113,p5113,category,23326,26.9185,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5114,p5114,category,23326,26.9185,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5115,p5115,category,23326,26.9185,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5116,p5116,category,23326,26.9185,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5117,p5117,category,23326,26.9185,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5118,p5118,category,23326,26.9185,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5119,p5119,category,23326,26.9185,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p51110,p51110,category,23326,26.9185,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p51111,p51111,category,23326,26.9185,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p51112,p51112,category,23326,26.9185,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p511a,p511a,category,50316,58.0654,8
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p512a,p512a,category,23326,26.9185,5
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p512b,p512b,float64,23783,27.4459,215
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p513,p513,category,23067,26.6197,1
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p513a,p513a,float64,23067,26.6197,24
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p513b,p513b,float64,23067,26.6197,23
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p513c,p513c,float64,23067,26.6197,23
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p513d,p513d,float64,23067,26.6197,24
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p513e,p513e,float64,23067,26.6197,24
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p513f,p513f,float64,23067,26.6197,23
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p513g,p513g,float64,23067,26.6197,22
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p513t,p513t,float64,23067,26.6197,99
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p513a1,p513a1,float64,23074,26.6277,75
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p513a2,p513a2,float64,23077,26.6312,12
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p514,p514,category,23067,26.6197,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5151,p5151,category,35837,41.3564,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5152,p5152,category,35837,41.3564,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5153,p5153,category,35837,41.3564,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5154,p5154,category,35837,41.3564,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5155,p5155,category,35837,41.3564,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5156,p5156,category,35837,41.3564,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5157,p5157,category,35837,41.3564,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5158,p5158,category,35837,41.3564,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5159,p5159,category,35837,41.3564,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p51510,p51510,category,35837,41.3564,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p51511,p51511,category,35837,41.3564,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p516,p516,category,71502,82.5144,174
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p516r4,p516r4,category,71502,82.5144,240
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p517,p517,category,71502,82.5144,7
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p517a,p517a,category,82875,95.639,5
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p517b1,p517b1,category,71923,83.0002,3
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p517c,p517c,category,71923,83.0002,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p517d1,p517d1,category,71503,82.5155,5
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p517d2,p517d2,float64,71530,82.5467,72
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p518,p518,float64,71572,82.5951,84
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p519,p519,category,23067,26.6197,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p520,p520,float64,80486,92.882,96
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p520a,p520a,category,80456,92.8474,9
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p521,p521,category,23113,26.6727,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p521a,p521a,category,78618,90.7263,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p521b,p521b,float64,86654,100.0,0
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p521b1,p521b1,category,86654,100.0,0
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p521c,p521c,category,34284,39.5642,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p521d,p521d,category,82968,95.7463,6
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p523,p523,category,61410,70.868,4
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p524a1,p524a1,float64,61774,71.2881,1505
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p524a2,p524a2,category,61410,70.868,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p524b1,p524b1,float64,61692,71.1935,676
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p524b2,p524b2,category,61410,70.868,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p524c1,p524c1,float64,61623,71.1139,333
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p524c2,p524c2,category,61410,70.868,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p524d1,p524d1,float64,61627,71.1185,503
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p524d2,p524d2,category,61410,70.868,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p524e1,p524e1,float64,61783,71.2985,2443
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p524e2,p524e2,category,61410,70.868,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p528,p528,category,61292,70.7319,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5291a,p5291a,category,77574,89.5215,9
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5291b,p5291b,float64,79324,91.5411,271
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5291c,p5291c,category,79277,91.4868,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5292a,p5292a,category,77574,89.5215,9
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5292b,p5292b,float64,85445,98.6048,134
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5292c,p5292c,category,85435,98.5933,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5293a,p5293a,category,77575,89.5227,8
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5293b,p5293b,float64,85257,98.3878,120
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5293c,p5293c,category,85251,98.3809,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5294a,p5294a,category,77575,89.5227,6
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5294b,p5294b,float64,85693,98.891,87
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5294c,p5294c,category,85683,98.8795,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5295a,p5295a,category,77574,89.5215,6
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5295b,p5295b,float64,86619,99.9596,15
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5295c,p5295c,category,86618,99.9585,1
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5296a,p5296a,category,77574,89.5215,9
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5296b,p5296b,float64,86431,99.7427,67
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5296c,p5296c,category,86430,99.7415,1
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p529t,p529t,float64,77634,89.5908,566
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5297a,p5297a,category,77574,89.5215,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p530a,p530a,float64,63661,73.4657,3195
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p530b,p530b,category,59664,68.8531,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p535,p535,category,59664,68.8531,3
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p536,p536,float64,70907,81.8277,953
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5371,p5371,category,72096,83.1999,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5372,p5372,category,72096,83.1999,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5373,p5373,category,72096,83.1999,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5374,p5374,category,72096,83.1999,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5375,p5375,category,72096,83.1999,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5376,p5376,category,72096,83.1999,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5377,p5377,category,72096,83.1999,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5378,p5378,category,72096,83.1999,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5379,p5379,category,72096,83.1999,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p53710,p53710,category,72096,83.1999,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p53711,p53711,category,72096,83.1999,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p53712,p53712,category,72096,83.1999,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p538a1,p538a1,float64,83384,96.2264,302
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p538a2,p538a2,category,83356,96.1941,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p538b1,p538b1,float64,83368,96.2079,76
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p538b2,p538b2,category,83356,96.1941,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p538c1,p538c1,float64,83369,96.2091,12
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p538c2,p538c2,category,83356,96.1941,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p538d1,p538d1,float64,83368,96.2079,14
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p538d2,p538d2,category,83356,96.1941,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p538e1,p538e1,float64,83384,96.2264,345
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p538e2,p538e2,category,83356,96.1941,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p539,p539,category,83198,96.0117,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5401a,p5401a,category,85130,98.2413,9
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5401b,p5401b,float64,85238,98.3659,116
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5401c,p5401c,category,85235,98.3625,1
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5402a,p5402a,category,85130,98.2413,8
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5402b,p5402b,float64,86585,99.9204,28
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5402c,p5402c,category,86585,99.9204,1
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5403a,p5403a,category,85130,98.2413,6
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5403b,p5403b,float64,86622,99.9631,20
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5403c,p5403c,category,86622,99.9631,1
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5404a,p5404a,category,85130,98.2413,3
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5404b,p5404b,float64,86600,99.9377,18
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5404c,p5404c,category,86600,99.9377,1
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5405a,p5405a,category,85130,98.2413,1
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5405b,p5405b,float64,86654,100.0,0
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5405c,p5405c,category,86654,100.0,0
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5406a,p5406a,category,85130,98.2413,8
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5406b,p5406b,float64,86599,99.9365,34
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5406c,p5406c,category,86598,99.9354,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p540t,p540t,float64,85133,98.2447,161
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5407a,p5407a,category,85130,98.2413,1
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p541a,p541a,float64,81233,93.7441,1196
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p541b,p541b,category,80174,92.522,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p542,p542,category,80174,92.522,3
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p543,p543,float64,83543,96.4099,419
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5441a,p5441a,category,58622,67.6507,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5441b,p5441b,float64,79005,91.1729,645
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5442a,p5442a,category,58622,67.6507,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5442b,p5442b,float64,79082,91.2618,644
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5443a,p5443a,category,58622,67.6507,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5443b,p5443b,float64,86004,99.2499,169
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5444a,p5444a,category,58622,67.6507,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5444b,p5444b,float64,84055,97.0007,174
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5445a,p5445a,category,58622,67.6507,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5445b,p5445b,float64,85800,99.0145,242
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5446a,p5446a,category,58622,67.6507,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5446b,p5446b,float64,86409,99.7173,100
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5447a,p5447a,category,58622,67.6507,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5447b,p5447b,float64,83670,96.5564,509
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5448a,p5448a,category,58622,67.6507,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5448b,p5448b,float64,86362,99.663,89
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p544t,p544t,float64,78299,90.3582,1440
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p545,p545,category,59575,68.7504,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p546,p546,category,61779,71.2939,8
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p547,p547,category,61808,71.3273,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p548,p548,category,81836,94.44,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p549,p549,category,84211,97.1807,12
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p550_1,p550_1,category,84406,97.4058,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p550_2,p550_2,category,84406,97.4058,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p550_3,p550_3,category,84406,97.4058,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p550_4,p550_4,category,84406,97.4058,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p550_5,p550_5,category,84406,97.4058,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p550_6,p550_6,category,84406,97.4058,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p550_7,p550_7,category,84406,97.4058,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p550_gi,p550_gi,float64,84447,97.4531,6
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p551,p551,float64,84404,97.4035,24
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p552,p552,category,59575,68.7504,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p554,p554,category,67076,77.4067,234
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p554r4,p554r4,category,66945,77.2555,314
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p555,p555,category,67076,77.4067,7
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5561a,p5561a,category,128,0.1477,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5561b,p5561b,category,86588,99.9238,5
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5561c,p5561c,float64,86588,99.9238,27
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5561d,p5561d,category,86588,99.9238,1
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5561e,p5561e,float64,86654,100.0,0
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5562a,p5562a,category,128,0.1477,2
906-Modulo05__enaho01a_2023_500,906-Modulo05.zip,enaho01a-2023-500,p5562b,p5562b,category,83733,96.6291,9
