survey,category,year,period,module_code,module_name,variable,label,values,concept,query,matched_annual_enaho_2023
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,r559_06,"la semana pasada, ¿el alimento o bebida que consumio fuera de su hogar-recodific",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,r559_07,"la semana pasada, ¿el alimento o bebida que consumio fuera de su hogar-recodific",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,r559_08,"la semana pasada, ¿el alimento o bebida que consumio fuera de su hogar-recodific",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,r559_09,"la semana pasada, ¿el alimento o bebida que consumio fuera de su hogar-recodific",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,r559_10,"la semana pasada, ¿el alimento o bebida que consumio fuera de su hogar-recodific",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,r559_11,"la semana pasada, ¿el alimento o bebida que consumio fuera de su hogar-recodific",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,r559_12,"la semana pasada, ¿el alimento o bebida que consumio fuera de su hogar-recodific",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,r559_13,"la semana pasada, ¿el alimento o bebida que consumio fuera de su hogar-recodific",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,r559_14,"la semana pasada, ¿el alimento o bebida que consumio fuera de su hogar-recodific",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,r559_15,"la semana pasada, ¿el alimento o bebida que consumio fuera de su hogar-recodific",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,r559_16,"la semana pasada, ¿el alimento o bebida que consumio fuera de su hogar-recodific",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,r559_17,"la semana pasada, ¿el alimento o bebida que consumio fuera de su hogar-recodific",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,r559_18,"la semana pasada, ¿el alimento o bebida que consumio fuera de su hogar-recodific",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,r559_19,"la semana pasada, ¿el alimento o bebida que consumio fuera de su hogar-recodific",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,r559_20,"la semana pasada, ¿el alimento o bebida que consumio fuera de su hogar-recodific",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,r559_21,"la semana pasada, ¿el alimento o bebida que consumio fuera de su hogar-recodific",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,r559_22,"la semana pasada, ¿el alimento o bebida que consumio fuera de su hogar-recodific",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,r559_23,"la semana pasada, ¿el alimento o bebida que consumio fuera de su hogar-recodific",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,r559_24,"la semana pasada, ¿el alimento o bebida que consumio fuera de su hogar-recodific",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,r559_25,"la semana pasada, ¿el alimento o bebida que consumio fuera de su hogar-recodific",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,r559_26,"la semana pasada, ¿el alimento o bebida que consumio fuera de su hogar-recodific",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,r559_27,"la semana pasada, ¿el alimento o bebida que consumio fuera de su hogar-recodific",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,r559_28,"la semana pasada, ¿el alimento o bebida que consumio fuera de su hogar-recodific",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,r559_29,"la semana pasada, ¿el alimento o bebida que consumio fuera de su hogar-recodific",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,r559_30,"la semana pasada, ¿el alimento o bebida que consumio fuera de su hogar-recodific",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,r559_31,"la semana pasada, ¿el alimento o bebida que consumio fuera de su hogar-recodific",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,r559_32,"la semana pasada, ¿el alimento o bebida que consumio fuera de su hogar-recodific",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,r559_33,"la semana pasada, ¿el alimento o bebida que consumio fuera de su hogar-recodific",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,r559_34,"la semana pasada, ¿el alimento o bebida que consumio fuera de su hogar-recodific",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,r559_35,"la semana pasada, ¿el alimento o bebida que consumio fuera de su hogar-recodific",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,r559_36,"la semana pasada, ¿el alimento o bebida que consumio fuera de su hogar-recodific",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,r559_37,"la semana pasada, ¿el alimento o bebida que consumio fuera de su hogar-recodific",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,r559_38,"la semana pasada, ¿el alimento o bebida que consumio fuera de su hogar-recodific",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,r559_39,"la semana pasada, ¿el alimento o bebida que consumio fuera de su hogar-recodific",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,r559_40,"la semana pasada, ¿el alimento o bebida que consumio fuera de su hogar-recodific",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,r559_41,"la semana pasada, ¿el alimento o bebida que consumio fuera de su hogar-recodific",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,r559_42,"la semana pasada, ¿el alimento o bebida que consumio fuera de su hogar-recodific",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,r559_43,"la semana pasada, ¿el alimento o bebida que consumio fuera de su hogar-recodific",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,r559_44,"la semana pasada, ¿el alimento o bebida que consumio fuera de su hogar-recodific",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,r559_45,"la semana pasada, ¿el alimento o bebida que consumio fuera de su hogar-recodific",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,r559_46,"la semana pasada, ¿el alimento o bebida que consumio fuera de su hogar-recodific",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,r559_47,"la semana pasada, ¿el alimento o bebida que consumio fuera de su hogar-recodific",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,r559_48,"la semana pasada, ¿el alimento o bebida que consumio fuera de su hogar-recodific",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,r559_49,"la semana pasada, ¿el alimento o bebida que consumio fuera de su hogar-recodific",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,r559_50,"la semana pasada, ¿el alimento o bebida que consumio fuera de su hogar-recodific",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo34,Sumarias ( Variables Calculadas ),hogar,numero secuencial del hogar,,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo34,Sumarias ( Variables Calculadas ),mieperho,total de miembros del hogar,,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo34,Sumarias ( Variables Calculadas ),totmieho,total de personas en el hogar,,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo34,Sumarias ( Variables Calculadas ),sg23,gastos por equipamiento del hogar adquiridos - transporte,,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo34,Sumarias ( Variables Calculadas ),sig24,ingresos y gastos por alimentos para consumir en el hogar,,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo34,Sumarias ( Variables Calculadas ),sg25,gastos por alimentos consumidos fuera del hogar (menores de 14 años),,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo34,Sumarias ( Variables Calculadas ),sig26,ingresos y gastos por alimentos consumidos fuera del hogar (menores de 14 años),,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo34,Sumarias ( Variables Calculadas ),sg42,"gastos por equipamiento del hogar comprados - equipos tv, computacion, sonido",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo34,Sumarias ( Variables Calculadas ),sg421,"gastos por equipamiento del hogar comprados - electrodomésticos, máquina de cose",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo34,Sumarias ( Variables Calculadas ),sg422,gastos por equipamiento del hogar comprados - transporte,,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo34,Sumarias ( Variables Calculadas ),sg42d,"gastos por equipamiento del hogar adquiridos - equipos tv, computacion, sonido",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo34,Sumarias ( Variables Calculadas ),sg42d1,"gastos por equipamiento del hogar adquiridos - electrodomésticos, máquina de cos",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo34,Sumarias ( Variables Calculadas ),sg42d2,gastos por equipamiento del hogar adquiridos - transporte,,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo34,Sumarias ( Variables Calculadas ),g05hd,gastos por alimentos consumidos fuera del hogar - pago,,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo34,Sumarias ( Variables Calculadas ),ig06hd,ingresos y gastos por alimentos consumidos fuera del hogar-no pago,,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo34,Sumarias ( Variables Calculadas ),g05hd1,gastos por alimentos consumidos fuera del hogar en otro hogar- pago,,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo34,Sumarias ( Variables Calculadas ),ig06hd1,ingresos y gastos por alimentos consumidos fuera del hogar - otro hogar-no pago,,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo34,Sumarias ( Variables Calculadas ),g05hd2,gastos por alimentos consumidos fuera del hogar prepara sus alimentos - pago,,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo34,Sumarias ( Variables Calculadas ),ig06hd2,ingresos y gastos por alimentos consumidos fuera del hogar - prepara sus aliment,,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo34,Sumarias ( Variables Calculadas ),g05hd3,gastos por alimentos consumidos fuera del hogar prepara sus alim en su centro de,,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo34,Sumarias ( Variables Calculadas ),ig06hd3,ingresos y gastos por alimentos consumidos fuera del hogar - prepara sus alim en,,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo34,Sumarias ( Variables Calculadas ),g05hd4,gastos por alimentos consumidos fuera del hogar en el aula del centro educativo,,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo34,Sumarias ( Variables Calculadas ),ig06hd4,ingresos y gastos por alimentos consumidos fuera del hogar- aula de su centro ed,,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo34,Sumarias ( Variables Calculadas ),g05hd5,gastos por alimentos consumidos fuera del hogar a autoconsumo,,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo34,Sumarias ( Variables Calculadas ),ig06hd5,ingresos y gastos por alimentos consumidos fuera del hogar - autonsumo-no pago,,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo34,Sumarias ( Variables Calculadas ),g05hd6,gastos por alimentos consumidos fuera del hogar campamento - pago,,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo34,Sumarias ( Variables Calculadas ),ig06hd6,ingresos y gastos por alimentos consumidos fuera del hogar - campamento-no pago,,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo34,Sumarias ( Variables Calculadas ),gru11hd,grupo 1: alimentos dentro del hogar - gasto,,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo34,Sumarias ( Variables Calculadas ),gru12hd,"grupo 1: alimentos dentro del hogar - autoconsumo, autosuministro",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo34,Sumarias ( Variables Calculadas ),gru13hd,grupo 1: alimentos dentro del hogar - pago en especie,,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo34,Sumarias ( Variables Calculadas ),gru14hd,grupo 1: alimentos dentro del hogar - donacion publica,,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo34,Sumarias ( Variables Calculadas ),gru15hd,grupo 1: alimentos dentro del hogar - donacion privada,,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo34,Sumarias ( Variables Calculadas ),gru16hd,grupo 1: alimentos dentro del hogar - otros gastos,,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo34,Sumarias ( Variables Calculadas ),gru10hd,grupo 1: alimentos dentro del hogar - bien libre,,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo34,Sumarias ( Variables Calculadas ),gru111hd,"grupo 11: restaurantes y hoteles, alimentos fuera del hogar - gasto",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo34,Sumarias ( Variables Calculadas ),gru112hd,"grupo 11: restaurantes y hoteles, alimentos fuera del hogar - autoconsumo, autos",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo34,Sumarias ( Variables Calculadas ),gru113hd,"grupo 11: restaurantes y hoteles, alimentos fuera del hogar - pago en especie",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo34,Sumarias ( Variables Calculadas ),gru114hd,"grupo 11: restaurantes y hoteles, alimentos fuera del hogar - donacion publica",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo34,Sumarias ( Variables Calculadas ),gru115hd,"grupo 11: restaurantes y hoteles, alimentos fuera del hogar - donacion privada",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo34,Sumarias ( Variables Calculadas ),gru116hd,"grupo 11: restaurantes y hoteles, alimentos fuera del hogar - otros gastos",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo34,Sumarias ( Variables Calculadas ),gru110hd,"grupo 11: restaurantes y hoteles, alimentos fuera del hogar - bien extraido",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo01,Características de la Vivienda y del Hogar,factor07,factor de expansion anual. proyecciones cpv-2007,,factor_expansion,factor de expansion,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo02,Características de los Miembros del Hogar,facpob07,factor de expansion anual de poblacion proyecciones cpv-2007,,factor_expansion,factor de expansion,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo03,Educación,factor07,factor de expansion anual proyecciones cpv-2007,,factor_expansion,factor de expansion,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,FACTOR07,Factor de expansion anual proyecciones CPV-2007,,factor_expansion,factor de expansion,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,fac500a,factor de expansion de empleo/ingresos proyecciones cpv-2007,,factor_expansion,factor de expansion,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo34,Sumarias ( Variables Calculadas ),factor07,factor de expansion anual proyecciones cpv-2007,,factor_expansion,factor de expansion,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo01,Características de la Vivienda y del Hogar,factor07,factor de expansion anual. proyecciones cpv-2007,,factor_expansion,factor07,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo03,Educación,factor07,factor de expansion anual proyecciones cpv-2007,,factor_expansion,factor07,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,FACTOR07,Factor de expansion anual proyecciones CPV-2007,,factor_expansion,factor07,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo34,Sumarias ( Variables Calculadas ),factor07,factor de expansion anual proyecciones cpv-2007,,factor_expansion,factor07,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo02,Características de los Miembros del Hogar,facpob07,factor de expansion anual de poblacion proyecciones cpv-2007,,factor_expansion,facpob07,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo34,Sumarias ( Variables Calculadas ),linpe,linea de pobreza alimentaria,,pobreza_monetaria,pobreza,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo34,Sumarias ( Variables Calculadas ),linea,linea de pobreza total,,pobreza_monetaria,pobreza,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo34,Sumarias ( Variables Calculadas ),pobreza,pobreza,"{""1"": ""pobre extremo"", ""2"": ""pobre no extremo"", ""3"": ""no pobre""}",pobreza_monetaria,pobreza,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo34,Sumarias ( Variables Calculadas ),pobrezav,pobreza y vulnerable con linea coriente,"{""1"": ""pobre extremo"", ""2"": ""pobre no extremo"", ""3"": ""vulnerable no pobre"", ""4"": ""no vulnerable""}",pobreza_monetaria,pobreza,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo02,Características de los Miembros del Hogar,p203,¿cual es la relacion de parentesco con el jefe(a) del hogar,"{""0"": ""panel"", ""1"": ""jefe/jefa"", ""10"": ""otros no parientes"", ""11"": ""hermano(a)"", ""2"": ""esposo(a)/compañero(a)"", ""3"": ""hijo(a)/hijastro(a)"", ""4"": ""yerno/nuera"", ""5"": ""nieto(a)"", ""6"": ""padres/suegros"", ""7"": ""otros parientes"", ""8"": ""trabajador hogar"", ""9"": ""pensionista""}",jefe_hogar,p203,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo02,Características de los Miembros del Hogar,p203a,numero del nucleo familiar,,jefe_hogar,p203,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo02,Características de los Miembros del Hogar,p203b,relacion de parentesco con el jefe(a) del nucleo familiar,"{""1"": ""jefe/jefa de hogar"", ""2"": ""esposa(o)"", ""3"": ""hijo(a)"", ""6"": ""padres/suegros""}",jefe_hogar,p203,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo03,Educación,p203,¿cual es la relacion de parentesco con el jefe(a) del hogar?,"{""0"": ""panel"", ""1"": ""jefe/jefa"", ""10"": ""otros no parientes"", ""11"": ""hermano(a)"", ""2"": ""esposo(a)/compañero(a)"", ""3"": ""hijo(a)/hijastro(a)"", ""4"": ""yerno/nuera"", ""5"": ""nieto(a)"", ""6"": ""padres/suegros"", ""7"": ""otros parientes"", ""8"": ""trabajador hogar"", ""9"": ""pensionista""}",jefe_hogar,p203,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,P203,¿Cual es la relacion de parentesco con el jefe(a) del hogar?,"{""0.0"": ""Panel"", ""1.0"": ""Jefe/Jefa"", ""10.0"": ""Otros no parientes"", ""11.0"": ""Hermano(a)"", ""2.0"": ""Esposo(a)/compañero(a)"", ""3.0"": ""Hijo(a)/Hijastro(a)"", ""4.0"": ""Yerno/Nuera"", ""5.0"": ""Nieto(a)"", ""6.0"": ""Padres/Suegros"", ""7.0"": ""Otros parientes"", ""8.0"": ""Trabajador Hogar"", ""9.0"": ""Pensionista""}",jefe_hogar,p203,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p203,relacion de parentesco con el jefe(a) del hogar,"{""0"": ""panel"", ""1"": ""jefe/jefa"", ""10"": ""otros no parientes"", ""11"": ""hermano(a)"", ""2"": ""esposo(a)/compañero(a)"", ""3"": ""hijo(a)/hijastro(a)"", ""4"": ""yerno/nuera"", ""5"": ""nieto(a)"", ""6"": ""padres/suegros"", ""7"": ""otros parientes"", ""8"": ""trabajador hogar"", ""9"": ""pensionista""}",jefe_hogar,p203,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo03,Educación,p301a,¿cual es el ultimo año o grado de estudios y nivel que aprobo? - nivel,"{""1"": ""sin nivel"", ""10"": ""superior universitaria completa"", ""11"": ""maestria / doctorado"", ""12"": ""basica especial"", ""2"": ""educacion inicial"", ""3"": ""primaria incompleta"", ""4"": ""primaria completa"", ""5"": ""secundaria incompleta"", ""6"": ""secundaria completa"", ""7"": ""superior no universitaria incompleta"", ""8"": ""superior no universitaria completa"", ""9"": ""superior universitaria incompleta""}",educacion_jefe,p301a,True
