feature_set,model,strategy,threshold,recall,precision,f1,roc_auc,pr_auc
top20_sin_leakage_plus_fe,Logistic,weighted,0.35,0.8601626016260162,0.27658550376739094,0.41831103770988165,0.8336915179402613,0.4658541506694819
top20_sin_leakage_plus_fe,Logistic,weighted,0.4,0.8263646922183507,0.29224882287478837,0.4314966193493575,0.8336915179402613,0.4658541506694819
top20_sin_leakage_plus_fe,Logistic,weighted,0.45,0.797212543554007,0.31344880024749433,0.44954279381722184,0.8336915179402613,0.4658541506694819
top20_sin_leakage_plus_fe,Logistic,weighted,0.5,0.7441347270615564,0.3312432023721633,0.45791607568650533,0.8336915179402613,0.4658541506694819
top20_sin_leakage_plus_fe,RandomForest,smote,0.2,0.9228803716608593,0.23380451597417706,0.37284039125375895,0.823224814036581,0.42091531514937464
top20_sin_leakage_plus_fe,RandomForest,smote,0.25,0.8795586527293844,0.25127780816090906,0.3905640449216632,0.823224814036581,0.42091531514937464
top20_sin_leakage_plus_fe,RandomForest,smote,0.3,0.8264808362369338,0.2677188936498617,0.4040828141507484,0.823224814036581,0.42091531514937464
top20_sin_leakage_plus_fe,RandomForest,smote,0.35,0.7588850174216029,0.2802872602694241,0.4089838604594428,0.823224814036581,0.42091531514937464
top20_sin_leakage_plus_fe,RandomForest,smote,0.4,0.7298490127758421,0.318525205884001,0.4423091770472064,0.823224814036581,0.42091531514937464
top20_sin_leakage_plus_fe,RandomForest,smote,0.45,0.6718931475029036,0.3515066394279877,0.459928552265571,0.823224814036581,0.42091531514937464
top20_sin_leakage_plus_fe,RandomForest,smote,0.5,0.618931475029036,0.3897056822942296,0.4760438871608638,0.823224814036581,0.42091531514937464
top20_sin_leakage_plus_fe,RandomForest,weighted,0.2,0.9613240418118467,0.212447420522531,0.34786256115174485,0.8321133778404304,0.4392474208037315
top20_sin_leakage_plus_fe,RandomForest,weighted,0.25,0.9421602787456447,0.22860732431971273,0.3677276829549868,0.8321133778404304,0.4392474208037315
top20_sin_leakage_plus_fe,RandomForest,weighted,0.3,0.8988385598141695,0.2490493041357061,0.38981472892187174,0.8321133778404304,0.4392474208037315
top20_sin_leakage_plus_fe,RandomForest,weighted,0.35,0.8696864111498257,0.27501867533809804,0.4176405126240589,0.8321133778404304,0.4392474208037315
top20_sin_leakage_plus_fe,RandomForest,weighted,0.4,0.8213704994192799,0.2971106479727169,0.43605891857802853,0.8321133778404304,0.4392474208037315
top20_sin_leakage_plus_fe,RandomForest,weighted,0.45,0.7443670150987225,0.31595806263091786,0.4430634451755141,0.8321133778404304,0.4392474208037315
top20_sin_leakage_plus_fe,RandomForest,weighted,0.5,0.6865272938443671,0.34723594146155784,0.4599380704041721,0.8321133778404304,0.4392474208037315
top20_sin_leakage_plus_fe,Tree,smote,0.2,0.7396051103368176,0.2760599151838541,0.3988000187858444,0.7682541160198952,0.3181414058418336
top20_sin_leakage_plus_fe,Tree,smote,0.25,0.7110336817653891,0.2770332228865953,0.3951325751184008,0.7682541160198952,0.3181414058418336
top20_sin_leakage_plus_fe,Tree,smote,0.3,0.7062717770034843,0.2775853690532183,0.3948816180998857,0.7682541160198952,0.3181414058418336
top20_sin_leakage_plus_fe,Tree,smote,0.35,0.7015098722415796,0.28247534593340323,0.3992542405545136,0.7682541160198952,0.3181414058418336
top20_sin_leakage_plus_fe,Tree,smote,0.4,0.6147502903600465,0.28597941818557365,0.3851676438805917,0.7682541160198952,0.3181414058418336
top20_sin_leakage_plus_fe,Tree,smote,0.45,0.5953542392566783,0.30720252575049767,0.3990463624531851,0.7682541160198952,0.3181414058418336
top20_sin_leakage_plus_fe,Tree,smote,0.5,0.5470383275261324,0.30951742667349935,0.38872157144741304,0.7682541160198952,0.3181414058418336
top20_sin_leakage_plus_fe,Tree,weighted,0.2,0.8454123112659697,0.24623982911638181,0.38049798384136363,0.7874471367396334,0.3917178244706253
top20_sin_leakage_plus_fe,Tree,weighted,0.25,0.8454123112659697,0.24623982911638181,0.38049798384136363,0.7874471367396334,0.3917178244706253
top20_sin_leakage_plus_fe,Tree,weighted,0.3,0.8454123112659697,0.25552916035437734,0.3919842332678608,0.7874471367396334,0.3917178244706253
top20_sin_leakage_plus_fe,Tree,weighted,0.35,0.8308943089430894,0.26493239991106954,0.40072676398999646,0.7874471367396334,0.3917178244706253
top20_sin_leakage_plus_fe,Tree,weighted,0.4,0.8068524970963995,0.2750448535913468,0.4092072103108146,0.7874471367396334,0.3917178244706253
top20_sin_leakage_plus_fe,Tree,weighted,0.45,0.8020905923344948,0.2828359973110716,0.4173874071824512,0.7874471367396334,0.3917178244706253
top20_sin_leakage_plus_fe,Tree,weighted,0.5,0.7448315911730546,0.3180559879578112,0.4424337090767783,0.7874471367396334,0.3917178244706253
top20_sin_leakage_plus_fe,XGBoost,smote,0.2,0.6284552845528456,0.3854715263984822,0.4756454453948356,0.8326116445461075,0.4309281612828335
