feature_set,fold,model,strategy,threshold,recall,precision,f1,roc_auc,pr_auc
top20_full,2,LightGBM,weighted,0.2,0.8333333333333334,0.4069767441860465,0.546875,0.90848782260996,0.6083880103867196
top20_full,2,LightGBM,weighted,0.25,0.8095238095238095,0.4358974358974359,0.5666666666666667,0.90848782260996,0.6083880103867196
top20_full,2,LightGBM,weighted,0.3,0.7619047619047619,0.47058823529411764,0.5818181818181818,0.90848782260996,0.6083880103867196
top20_full,2,LightGBM,weighted,0.35,0.7142857142857143,0.4918032786885246,0.5825242718446602,0.90848782260996,0.6083880103867196
top20_full,2,LightGBM,weighted,0.4,0.6904761904761905,0.5,0.58,0.90848782260996,0.6083880103867196
top20_full,2,LightGBM,weighted,0.45,0.6666666666666666,0.5384615384615384,0.5957446808510638,0.90848782260996,0.6083880103867196
top20_full,2,LightGBM,weighted,0.5,0.6428571428571429,0.574468085106383,0.6067415730337079,0.90848782260996,0.6083880103867196
top20_full,2,LightGBM,smote,0.2,0.7380952380952381,0.5,0.5961538461538461,0.8985823336968375,0.5862278447716168
top20_full,2,LightGBM,smote,0.25,0.7380952380952381,0.5535714285714286,0.6326530612244898,0.8985823336968375,0.5862278447716168
top20_full,2,LightGBM,smote,0.3,0.6904761904761905,0.5576923076923077,0.6170212765957447,0.8985823336968375,0.5862278447716168
top20_full,2,LightGBM,smote,0.35,0.6904761904761905,0.5918367346938775,0.6373626373626373,0.8985823336968375,0.5862278447716168
